# LO_Hz=2400000000
# BW_Hz=4000000
# FS_Hz=4000000
# N=256
# S_SYNC=200
# N_UP=8
# N_SYNC=2
# N_DOWN=8
# N_SLOTS=54
# MIN_RUN=7
# BIN_TOL=0
# PSR_MIN=10.0
# RX_GAIN_dB=40
# bin_Hz=15625.0
# sample_us=0.25
t_s,run_up0,run_up1,run_dn0,run_dn1,f_up,f_dn,c_bins,tie,cfo_int_hz,cfo_frac_hz,cfo_hz,eps_up,eps_dn,eps_frac,sto_bins,sto_us,sync_meas,sync_ok
2.811,0,7,10,17,84.000,172.000,0.000,0,0.000,0.511,0.511,-0.149826,-0.149891,0.000033,172.000,43.0000,199.500,1
2.841,3,10,13,20,106.000,151.000,0.500,1,0.000,6.344,6.344,-0.149630,-0.150442,0.000406,150.500,37.6250,199.500,1
2.847,0,7,9,16,231.000,24.000,-0.500,1,0.000,-9.161,-9.161,-0.148369,-0.147197,-0.000586,24.500,6.1250,201.000,1
2.858,7,14,16,23,148.000,109.000,0.500,1,0.000,77.670,77.670,-0.149835,-0.159777,0.004971,108.500,27.1250,200.000,1
2.864,4,11,14,21,122.000,135.000,0.500,1,15625.000,-7.010,15617.990,-0.150150,-0.149252,-0.000449,134.500,33.6250,199.000,1
2.876,5,12,34,41,219.000,37.000,0.000,0,0.000,35.885,35.885,-0.145828,-0.150421,0.002297,37.000,9.2500,240.921,0
2.894,3,10,13,20,97.000,159.000,0.000,0,0.000,4.022,4.022,-0.149910,-0.150425,0.000257,159.000,39.7500,200.000,1
2.899,9,16,38,45,191.000,65.000,0.000,0,0.000,66.121,66.121,-0.141264,-0.149728,0.004232,65.000,16.2500,234.215,0
2.921,6,13,15,22,147.000,109.000,0.000,0,0.000,54.637,54.637,-0.148836,-0.155830,0.003497,109.000,27.2500,200.000,1
2.929,4,11,15,22,127.000,129.000,0.000,0,0.000,103.313,103.313,-0.137352,-0.150576,0.006612,129.000,32.2500,217.120,0
2.962,2,9,12,19,33.000,223.000,0.000,0,0.000,7.233,7.233,-0.149506,-0.150431,0.000463,223.000,55.7500,200.000,1
2.969,0,7,9,16,11.000,245.000,0.000,0,0.000,6.507,6.507,-0.149547,-0.150380,0.000416,245.000,61.2500,200.000,1
2.976,6,13,16,23,13.000,243.000,0.000,0,0.000,2.793,2.793,-0.149509,-0.149867,0.000179,243.000,60.7500,200.000,1
2.983,4,11,14,21,251.000,5.000,0.000,0,0.000,0.685,0.685,-0.149936,-0.150024,0.000044,5.000,1.2500,200.000,1
3.013,5,12,15,22,217.000,39.000,0.000,0,0.000,-2.198,-2.198,-0.148749,-0.148468,-0.000141,39.000,9.7500,200.000,1
3.019,3,10,13,20,51.000,205.000,0.000,0,0.000,4.519,4.519,-0.150444,-0.151023,0.000289,205.000,51.2500,200.000,1
3.066,5,12,33,40,241.000,15.000,0.000,0,0.000,-10.920,-10.920,-0.149744,-0.148347,-0.000699,15.000,3.7500,244.641,0
3.072,4,11,14,21,101.000,155.000,0.000,0,0.000,6.351,6.351,-0.150163,-0.150976,0.000406,155.000,38.7500,200.000,1
3.078,3,10,14,21,123.000,133.000,0.000,0,0.000,8.965,8.965,-0.148994,-0.150141,0.000574,133.000,33.2500,217.120,0
3.084,0,7,9,16,13.000,243.000,0.000,0,0.000,5.004,5.004,-0.149974,-0.150615,0.000320,243.000,60.7500,200.000,1
3.093,6,13,16,23,205.000,51.000,0.000,0,0.000,-50.274,-50.274,-0.150298,-0.143863,-0.003218,51.000,12.7500,200.000,1
3.110,6,13,16,23,161.000,95.000,0.000,0,0.000,-74.516,-74.516,-0.151458,-0.141920,-0.004769,95.000,23.7500,200.000,1
3.128,5,12,15,22,65.000,191.000,0.000,0,0.000,-1.047,-1.047,-0.150108,-0.149974,-0.000067,191.000,47.7500,200.000,1
3.137,13,20,23,30,177.000,79.000,0.000,0,0.000,-86.748,-86.748,-0.152101,-0.140997,-0.005552,79.000,19.7500,200.000,1
3.149,4,11,14,21,85.000,171.000,0.000,0,0.000,-5.005,-5.005,-0.150533,-0.149892,-0.000320,171.000,42.7500,199.500,1
3.158,0,7,9,16,173.000,83.000,0.000,0,0.000,-72.458,-72.458,-0.149878,-0.140604,-0.004637,83.000,20.7500,200.000,1
3.179,5,12,15,22,41.000,215.000,0.000,0,0.000,-0.034,-0.034,-0.150739,-0.150735,-0.000002,215.000,53.7500,199.000,0
3.192,6,13,16,23,169.000,88.000,0.500,1,15625.000,-1.255,15623.745,-0.149538,-0.149377,-0.000080,87.500,21.8750,199.500,1
3.214,5,12,15,22,171.000,86.000,0.500,1,15625.000,-1.629,15623.371,-0.150412,-0.150203,-0.000104,85.500,21.3750,199.500,1
3.236,13,20,24,31,166.000,90.000,0.000,0,0.000,96.504,96.504,-0.137677,-0.150030,0.006176,90.000,22.5000,200.000,1
3.249,5,12,15,22,84.000,172.000,0.000,0,0.000,48.280,48.280,-0.149716,-0.155896,0.003090,172.000,43.0000,200.000,1
3.255,4,11,14,21,60.000,196.000,0.000,0,0.000,4.586,4.586,-0.149314,-0.149901,0.000293,196.000,49.0000,200.000,1
3.261,5,12,15,22,86.000,170.000,0.000,0,0.000,-6.803,-6.803,-0.150013,-0.149142,-0.000435,170.000,42.5000,200.000,1
3.274,3,10,13,20,26.000,230.000,0.000,0,0.000,-5.897,-5.897,-0.150157,-0.149402,-0.000377,230.000,57.5000,200.000,1
3.286,3,10,14,21,136.000,120.000,0.000,0,0.000,66.802,66.802,-0.140618,-0.149168,0.004275,120.000,30.0000,217.120,0
3.298,4,11,14,21,98.000,158.000,0.000,0,0.000,-2.190,-2.190,-0.149989,-0.149708,-0.000140,158.000,39.5000,200.000,1
3.304,1,8,11,18,72.000,184.000,0.000,0,0.000,-1.953,-1.953,-0.150018,-0.149768,-0.000125,184.000,46.0000,200.000,1
3.322,20,27,30,37,180.000,76.000,0.000,0,0.000,32.636,32.636,-0.144862,-0.149040,0.002089,76.000,19.0000,200.000,1
3.340,4,11,15,22,130.000,126.000,0.000,0,0.000,37.704,37.704,-0.144323,-0.149149,0.002413,126.000,31.5000,217.120,0
3.353,1,8,11,18,110.000,146.000,0.000,0,0.000,-2.363,-2.363,-0.150281,-0.149979,-0.000151,146.000,36.5000,200.000,1
3.367,0,7,10,17,90.000,166.000,0.000,0,0.000,1.710,1.710,-0.149382,-0.149601,0.000109,166.000,41.5000,200.000,1
3.380,0,7,9,16,158.000,98.000,0.000,0,0.000,-26.676,-26.676,-0.150125,-0.146711,-0.001707,98.000,24.5000,200.000,1
3.403,3,10,13,20,104.000,152.000,0.000,0,0.000,-11.698,-11.698,-0.151432,-0.149935,-0.000749,152.000,38.0000,200.000,1
3.412,4,11,14,21,58.000,198.000,0.000,0,0.000,-5.948,-5.948,-0.150574,-0.149812,-0.000381,198.000,49.5000,200.000,1
3.418,0,7,10,17,144.000,112.000,0.000,0,0.000,-29.529,-29.529,-0.149092,-0.145313,-0.001890,112.000,28.0000,200.000,1
3.424,0,7,9,16,16.000,240.000,0.000,0,0.000,12.187,12.187,-0.149033,-0.150593,0.000780,240.000,60.0000,200.000,1
3.442,2,9,12,19,204.000,52.000,0.000,0,0.000,-39.377,-39.377,-0.150948,-0.145908,-0.002520,52.000,13.0000,200.000,1
3.483,5,12,15,22,242.000,14.000,0.000,0,0.000,1.891,1.891,-0.149038,-0.149280,0.000121,14.000,3.5000,200.000,1
3.490,4,11,14,21,100.000,156.000,0.000,0,0.000,10.006,10.006,-0.148866,-0.150147,0.000640,156.000,39.0000,199.500,1
3.496,2,9,30,37,48.000,208.000,0.000,0,0.000,-3.258,-3.258,-0.150606,-0.150189,-0.000208,208.000,52.0000,241.821,0
3.539,0,7,10,17,168.000,89.000,0.500,1,15625.000,-0.679,15624.321,-0.150482,-0.150395,-0.000043,88.500,22.1250,199.500,1
3.545,13,20,23,30,176.000,81.000,0.500,1,0.000,1.538,1.538,-0.150275,-0.150471,0.000098,80.500,20.1250,199.500,1
3.552,11,18,21,28,35.000,220.000,-0.500,1,0.000,-2.374,-2.374,-0.149928,-0.149624,-0.000152,220.500,55.1250,200.000,1
3.560,0,7,10,17,152.000,105.000,0.500,1,0.000,14.223,14.223,-0.149500,-0.151321,0.000910,104.500,26.1250,199.500,1
3.567,8,15,19,26,217.000,39.000,0.000,0,0.000,24.889,24.889,-0.145938,-0.149124,0.001593,39.000,9.7500,200.000,1
3.574,0,7,9,16,140.000,117.000,0.500,1,0.000,57.683,57.683,-0.150135,-0.157519,0.003692,116.500,29.1250,199.000,1
3.602,2,9,31,38,193.000,63.000,0.000,0,0.000,60.478,60.478,-0.142803,-0.150544,0.003871,63.000,15.7500,240.580,0
3.614,7,14,16,23,5.000,251.000,0.000,0,0.000,0.428,0.428,-0.150866,-0.150921,0.000027,251.000,62.7500,200.000,1
3.620,4,11,14,21,59.000,197.000,0.000,0,0.000,-1.011,-1.011,-0.150178,-0.150049,-0.000065,197.000,49.2500,200.000,1
3.632,0,7,9,16,117.000,139.000,0.000,0,0.000,76.640,76.640,-0.140536,-0.150346,0.004905,139.000,34.7500,200.000,1
3.650,4,11,14,21,177.000,79.000,0.000,0,0.000,47.850,47.850,-0.144047,-0.150172,0.003062,79.000,19.7500,200.000,1
3.656,1,8,11,18,9.000,247.000,0.000,0,0.000,-4.584,-4.584,-0.150421,-0.149835,-0.000293,247.000,61.7500,200.000,1
3.661,0,7,9,16,81.000,175.000,0.000,0,0.000,55.128,55.128,-0.143173,-0.150229,0.003528,175.000,43.7500,200.000,1
3.679,0,7,10,17,17.000,239.000,0.000,0,0.000,-1.578,-1.578,-0.150065,-0.149863,-0.000101,239.000,59.7500,200.000,1
3.684,2,9,12,19,3.000,253.000,0.000,0,0.000,-13.684,-13.684,-0.151213,-0.149461,-0.000876,253.000,63.2500,200.000,1
3.690,2,9,12,19,13.000,243.000,0.000,0,0.000,7.787,7.787,-0.149882,-0.150879,0.000498,243.000,60.7500,200.000,1
3.696,3,10,13,20,13.000,243.000,0.000,0,0.000,-1.196,-1.196,-0.150115,-0.149962,-0.000077,243.000,60.7500,200.000,1
3.702,0,7,10,17,219.000,37.000,0.000,0,0.000,5.938,5.938,-0.147784,-0.148544,0.000380,37.000,9.2500,200.000,1
3.733,1,8,11,18,173.000,83.000,0.000,0,0.000,-36.212,-36.212,-0.148396,-0.143761,-0.002318,83.000,20.7500,200.000,1
3.738,0,7,10,17,247.000,9.000,0.000,0,0.000,-13.139,-13.139,-0.151188,-0.149506,-0.000841,9.000,2.2500,200.000,1
3.745,1,8,11,18,75.000,181.000,0.000,0,0.000,2.442,2.442,-0.149550,-0.149863,0.000156,181.000,45.2500,200.000,1
3.757,2,9,12,19,135.000,121.000,0.000,0,0.000,-28.966,-28.966,-0.149184,-0.145476,-0.001854,121.000,30.2500,200.000,1
3.763,0,7,10,17,17.000,239.000,0.000,0,0.000,0.899,0.899,-0.149843,-0.149959,0.000058,239.000,59.7500,200.000,1
3.780,6,13,16,23,199.000,57.000,0.000,0,0.000,-54.722,-54.722,-0.152270,-0.145265,-0.003502,57.000,14.2500,200.000,1
3.786,2,9,12,19,73.000,183.000,0.000,0,0.000,-4.675,-4.675,-0.150350,-0.149752,-0.000299,183.000,45.7500,200.000,1
3.792,0,7,10,17,187.000,69.000,0.000,0,0.000,-68.829,-68.829,-0.152421,-0.143611,-0.004405,69.000,17.2500,200.000,1
3.804,13,20,22,29,165.000,91.000,0.000,0,0.000,-40.706,-40.706,-0.146186,-0.140976,-0.002605,91.000,22.7500,200.000,1
3.811,8,15,18,25,169.000,87.000,0.000,0,0.000,-71.221,-71.221,-0.150169,-0.141053,-0.004558,87.000,21.7500,200.000,1
3.818,6,13,16,23,31.000,225.000,0.000,0,0.000,-10.008,-10.008,-0.149742,-0.148461,-0.000640,225.000,56.2500,200.000,1
3.843,2,9,11,18,165.000,91.000,0.000,0,0.000,-98.218,-98.218,-0.150020,-0.137448,-0.006286,91.000,22.7500,200.000,1
3.855,1,8,11,18,71.000,185.000,0.000,0,0.000,6.888,6.888,-0.150183,-0.151065,0.000441,185.000,46.2500,199.000,1
3.869,6,13,16,23,71.000,185.000,0.000,0,0.000,14.099,14.099,-0.149043,-0.150847,0.000902,185.000,46.2500,199.000,1
3.885,3,10,13,20,0.000,255.000,-0.500,1,0.000,-5.086,-5.086,-0.150830,-0.150179,-0.000325,255.500,63.8750,201.000,1
3.906,6,13,16,23,103.000,154.000,0.500,1,0.000,9.007,9.007,-0.149499,-0.150652,0.000576,153.500,38.3750,199.000,1
3.927,0,7,9,16,141.000,116.000,0.500,1,0.000,74.318,74.318,-0.148784,-0.158297,0.004756,115.500,28.8750,199.000,1
3.953,3,10,13,20,36.000,220.000,0.000,0,0.000,-3.695,-3.695,-0.150002,-0.149529,-0.000236,220.000,55.0000,200.000,1
3.959,6,13,34,41,34.000,222.000,0.000,0,0.000,8.224,8.224,-0.149499,-0.150552,0.000526,222.000,55.5000,241.070,0
3.965,0,7,9,16,130.000,126.000,0.000,0,0.000,89.522,89.522,-0.138234,-0.149693,0.005729,126.000,31.5000,200.000,1
3.989,5,12,15,22,14.000,242.000,0.000,0,0.000,2.441,2.441,-0.149926,-0.150239,0.000156,242.000,60.5000,200.000,1
3.995,6,13,15,22,130.000,126.000,0.000,0,0.000,0.300,0.300,-0.151768,-0.151806,0.000019,126.000,31.5000,200.000,1
4.000,5,12,15,22,98.000,158.000,0.000,0,0.000,1.913,1.913,-0.149611,-0.149856,0.000122,158.000,39.5000,200.000,1
4.007,1,8,12,19,114.000,142.000,0.000,0,0.000,67.859,67.859,-0.141453,-0.150139,0.004343,142.000,35.5000,217.120,0
4.013,0,7,9,16,254.000,2.000,0.000,0,0.000,5.178,5.178,-0.150239,-0.150901,0.000331,2.000,0.5000,200.000,1
4.041,0,7,9,16,20.000,236.000,0.000,0,0.000,-2.623,-2.623,-0.150719,-0.150384,-0.000168,236.000,59.0000,200.000,1
4.047,3,10,13,20,164.000,92.000,0.000,0,0.000,4.787,4.787,-0.146743,-0.147356,0.000306,92.000,23.0000,200.000,1
4.082,5,12,15,22,24.000,232.000,0.000,0,0.000,-2.380,-2.380,-0.150068,-0.149763,-0.000152,232.000,58.0000,200.000,1
4.088,6,13,16,23,72.000,184.000,0.000,0,0.000,-8.099,-8.099,-0.150930,-0.149893,-0.000518,184.000,46.0000,200.000,1
4.094,5,12,15,22,214.000,42.000,0.000,0,0.000,-25.530,-25.530,-0.150309,-0.147041,-0.001634,42.000,10.5000,200.000,1
4.100,6,13,16,23,176.000,80.000,0.000,0,0.000,-42.138,-42.138,-0.149599,-0.144206,-0.002697,80.000,20.0000,200.000,1
4.106,0,7,9,16,246.000,10.000,0.000,0,0.000,-3.794,-3.794,-0.150181,-0.149696,-0.000243,10.000,2.5000,200.000,1
4.188,6,13,16,23,98.000,158.000,0.000,0,0.000,1.156,1.156,-0.149940,-0.150088,0.000074,158.000,39.5000,199.500,1
4.199,0,7,9,16,239.000,16.000,-0.500,1,0.000,-14.758,-14.758,-0.150533,-0.148644,-0.000945,16.500,4.1250,201.000,1
4.205,1,8,11,18,46.000,210.000,0.000,0,0.000,1.677,1.677,-0.150556,-0.150771,0.000107,210.000,52.5000,199.000,1
4.211,4,11,13,20,198.000,58.000,0.000,0,0.000,-59.858,-59.858,-0.150043,-0.142381,-0.003831,58.000,14.5000,200.000,1
4.217,4,11,14,21,108.000,149.000,0.500,1,0.000,7.281,7.281,-0.149299,-0.150231,0.000466,148.500,37.1250,199.500,1
4.224,2,9,30,37,180.000,77.000,0.500,1,0.000,0.853,0.853,-0.149706,-0.149815,0.000055,76.500,19.1250,246.961,0
4.230,2,9,12,19,104.000,153.000,0.500,1,15625.000,-2.999,15622.001,-0.150320,-0.149936,-0.000192,152.500,38.1250,199.000,1
4.249,3,10,14,21,185.000,71.000,0.000,0,0.000,74.745,74.745,-0.140709,-0.150276,0.004784,71.000,17.7500,200.333,1
4.269,0,7,46,53,119.000,137.000,0.000,0,0.000,-11.770,-11.770,-0.150302,-0.148796,-0.000753,137.000,34.2500,249.407,0
4.282,2,9,12,19,223.000,33.000,0.000,0,0.000,4.349,4.349,-0.150529,-0.151086,0.000278,33.000,8.2500,199.500,1
4.294,2,9,30,37,37.000,219.000,0.000,0,0.000,-4.736,-4.736,-0.150290,-0.149684,-0.000303,219.000,54.7500,238.701,0
4.307,0,7,10,17,147.000,109.000,0.000,0,0.000,115.071,115.071,-0.139797,-0.154526,0.007365,109.000,27.2500,199.500,1
4.325,3,10,13,20,199.000,57.000,0.000,0,0.000,37.547,37.547,-0.145766,-0.150572,0.002403,57.000,14.2500,200.000,1
4.336,29,36,40,47,127.000,129.000,0.000,0,0.000,73.501,73.501,-0.141287,-0.150695,0.004704,129.000,32.2500,217.120,0
4.354,0,7,10,17,91.000,165.000,0.000,0,0.000,-14.399,-14.399,-0.151680,-0.149837,-0.000922,165.000,41.2500,200.000,1
4.366,5,12,15,22,237.000,19.000,0.000,0,0.000,13.323,13.323,-0.148340,-0.150045,0.000853,19.000,4.7500,200.000,1
4.380,1,8,11,18,39.000,217.000,0.000,0,0.000,-4.046,-4.046,-0.150424,-0.149906,-0.000259,217.000,54.2500,200.000,1
4.386,0,7,10,17,55.000,201.000,0.000,0,0.000,-4.314,-4.314,-0.150698,-0.150146,-0.000276,201.000,50.2500,200.000,1
4.393,6,13,16,23,205.000,51.000,0.000,0,0.000,5.356,5.356,-0.147896,-0.148581,0.000343,51.000,12.7500,200.000,1
4.399,6,13,16,23,253.000,3.000,0.000,0,0.000,-9.429,-9.429,-0.151110,-0.149904,-0.000603,3.000,0.7500,200.000,1
4.411,5,12,16,23,117.000,139.000,0.000,0,0.000,35.334,35.334,-0.145924,-0.150447,0.002261,139.000,34.7500,217.120,0
4.440,5,12,15,22,13.000,243.000,0.000,0,0.000,2.523,2.523,-0.149470,-0.149793,0.000161,243.000,60.7500,200.000,1
4.446,6,13,16,23,7.000,249.000,0.000,0,0.000,-4.857,-4.857,-0.149512,-0.148891,-0.000311,249.000,62.2500,200.000,1
4.452,5,12,15,22,229.000,27.000,0.000,0,0.000,-20.139,-20.139,-0.150478,-0.147900,-0.001289,27.000,6.7500,200.000,1
4.464,0,7,9,16,5.000,251.000,0.000,0,0.000,17.371,17.371,-0.148350,-0.150574,0.001112,251.000,62.7500,200.000,1
4.483,6,13,16,23,167.000,89.000,0.000,0,0.000,-80.760,-80.760,-0.151496,-0.141159,-0.005169,89.000,22.2500,200.000,1
4.489,2,9,12,19,167.000,89.000,0.000,0,0.000,-72.454,-72.454,-0.151843,-0.142569,-0.004637,89.000,22.2500,200.000,1
4.497,0,7,9,16,119.000,137.000,0.000,0,0.000,-13.029,-13.029,-0.151575,-0.149907,-0.000834,137.000,34.2500,199.000,1
4.510,1,8,11,18,255.000,1.000,0.000,0,0.000,0.210,0.210,-0.150987,-0.151014,0.000013,1.000,0.2500,200.000,1
4.532,2,9,12,19,57.000,199.000,0.000,0,0.000,-8.331,-8.331,-0.150501,-0.149435,-0.000533,199.000,49.7500,199.000,1
4.544,3,10,12,19,203.000,53.000,0.000,0,0.000,-54.480,-54.480,-0.150440,-0.143467,-0.003487,53.000,13.2500,200.000,1
4.551,1,8,47,54,99.000,158.000,0.500,1,15625.000,-2.916,15622.084,-0.150185,-0.149812,-0.000187,157.500,39.3750,6.960,0
4.604,0,7,9,16,64.000,192.000,0.000,0,0.000,71.574,71.574,-0.141819,-0.150980,0.004581,192.000,48.0000,200.000,1
4.616,0,7,11,18,192.000,64.000,0.000,0,0.000,52.662,52.662,-0.143149,-0.149889,0.003370,64.000,16.0000,200.000,1
4.628,0,7,28,35,248.000,8.000,0.000,0,0.000,-9.465,-9.465,-0.151220,-0.150008,-0.000606,8.000,2.0000,242.205,0
4.664,0,7,9,16,62.000,194.000,0.000,0,0.000,38.456,38.456,-0.144534,-0.149456,0.002461,194.000,48.5000,200.000,1
4.679,3,10,13,20,8.000,248.000,0.000,0,0.000,-0.065,-0.065,-0.150027,-0.150019,-0.000004,248.000,62.0000,200.000,1
4.696,0,7,10,17,194.000,62.000,0.000,0,0.000,30.529,30.529,-0.146013,-0.149921,0.001954,62.000,15.5000,200.000,1
4.702,0,7,9,16,94.000,162.000,0.000,0,0.000,49.482,49.482,-0.144021,-0.150355,0.003167,162.000,40.5000,200.000,1
4.714,9,16,19,26,202.000,54.000,0.000,0,0.000,24.453,24.453,-0.146321,-0.149451,0.001565,54.000,13.5000,200.000,1
4.726,6,13,16,23,38.000,218.000,0.000,0,0.000,-2.606,-2.606,-0.149932,-0.149598,-0.000167,218.000,54.5000,200.000,1
4.732,6,13,16,23,252.000,4.000,0.000,0,0.000,0.372,0.372,-0.149883,-0.149930,0.000024,4.000,1.0000,200.000,1
4.738,3,10,13,20,172.000,84.000,0.000,0,0.000,11.470,11.470,-0.145986,-0.147454,0.000734,84.000,21.0000,200.000,1
4.744,1,8,12,19,122.000,134.000,0.000,0,0.000,49.173,49.173,-0.146872,-0.153166,0.003147,134.000,33.5000,217.120,0
4.756,5,12,15,22,36.000,220.000,0.000,0,0.000,-0.100,-0.100,-0.150321,-0.150309,-0.000006,220.000,55.0000,200.000,1
4.763,2,9,12,19,164.000,92.000,0.000,0,0.000,-13.174,-13.174,-0.147808,-0.146122,-0.000843,92.000,23.0000,200.000,1
4.769,0,7,9,16,0.000,0.000,0.000,0,0.000,-7.593,-7.593,-0.150931,-0.149959,-0.000486,0.000,0.0000,200.000,1
4.791,1,8,11,18,134.000,122.000,0.000,0,0.000,-30.397,-30.397,-0.149027,-0.145136,-0.001945,122.000,30.5000,200.000,1
4.798,3,10,13,20,0.000,0.000,0.000,0,0.000,18.888,18.888,-0.147726,-0.150144,0.001209,0.000,0.0000,200.000,1
4.806,1,8,11,18,24.000,232.000,0.000,0,0.000,12.562,12.562,-0.148600,-0.150208,0.000804,232.000,58.0000,200.000,1
4.828,15,22,24,31,166.000,90.000,0.000,0,0.000,-73.992,-73.992,-0.151339,-0.141868,-0.004735,90.000,22.5000,200.000,1
4.861,4,11,14,21,94.000,162.000,0.000,0,0.000,-9.421,-9.421,-0.150982,-0.149776,-0.000603,162.000,40.5000,199.500,1
4.884,0,7,10,17,44.000,212.000,0.000,0,0.000,2.523,2.523,-0.150037,-0.150360,0.000161,212.000,53.0000,199.000,1
4.896,0,7,46,53,108.000,149.000,0.500,1,0.000,1.068,1.068,-0.150387,-0.150523,0.000068,148.500,37.1250,245.395,0
4.908,29,36,39,46,72.000,184.000,0.000,0,0.000,3.328,3.328,-0.150102,-0.150528,0.000213,184.000,46.0000,199.000,1
4.932,5,12,33,40,43.000,212.000,-0.500,1,0.000,-14.462,-14.462,-0.151195,-0.149344,-0.000926,212.500,53.1250,221.692,0
4.945,8,15,18,25,65.000,191.000,0.000,0,0.000,-6.881,-6.881,-0.150846,-0.149965,-0.000440,191.000,47.7500,200.000,1
4.957,21,28,31,38,39.000,217.000,0.000,0,0.000,5.307,5.307,-0.150272,-0.150951,0.000340,217.000,54.2500,200.000,1
4.963,5,12,34,41,239.000,17.000,0.000,0,0.000,9.194,9.194,-0.148670,-0.149846,0.000588,17.000,4.2500,228.403,0
4.985,6,13,34,41,37.000,219.000,0.000,0,0.000,-8.060,-8.060,-0.150359,-0.149328,-0.000516,219.000,54.7500,230.665,0
4.991,5,12,15,22,153.000,103.000,0.000,0,0.000,98.731,98.731,-0.139227,-0.151865,0.006319,103.000,25.7500,199.500,1
5.027,16,23,44,51,69.000,187.000,0.000,0,0.000,-7.335,-7.335,-0.151993,-0.151054,-0.000469,187.000,46.7500,227.884,0
5.033,1,8,11,18,157.000,99.000,0.000,0,0.000,66.334,66.334,-0.142964,-0.151454,0.004245,99.000,24.7500,200.000,1
5.039,5,12,15,22,37.000,219.000,0.000,0,0.000,1.927,1.927,-0.150443,-0.150689,0.000123,219.000,54.7500,200.000,1
5.045,2,9,12,19,251.000,5.000,0.000,0,0.000,-9.120,-9.120,-0.150994,-0.149827,-0.000584,5.000,1.2500,200.000,1
5.051,6,13,16,23,223.000,33.000,0.000,0,0.000,-9.255,-9.255,-0.150907,-0.149722,-0.000592,33.000,8.2500,200.000,1
5.057,2,9,12,19,185.000,71.000,0.000,0,0.000,16.513,16.513,-0.146297,-0.148411,0.001057,71.000,17.7500,200.000,1
5.063,3,10,13,20,183.000,73.000,0.000,0,0.000,41.637,41.637,-0.145013,-0.150342,0.002665,73.000,18.2500,200.000,1
5.069,3,10,13,20,81.000,175.000,0.000,0,0.000,6.837,6.837,-0.150003,-0.150878,0.000438,175.000,43.7500,200.000,1
5.116,4,11,15,22,111.000,145.000,0.000,0,0.000,18.695,18.695,-0.146846,-0.149239,0.001197,145.000,36.2500,217.120,0
5.128,16,23,27,34,91.000,165.000,0.000,0,0.000,-35.725,-35.725,-0.150427,-0.145854,-0.002286,165.000,41.2500,191.469,0
5.139,1,8,11,18,149.000,107.000,0.000,0,0.000,-32.018,-32.018,-0.149400,-0.145302,-0.002049,107.000,26.7500,200.000,1
5.145,5,12,15,22,71.000,185.000,0.000,0,0.000,3.808,3.808,-0.149629,-0.150116,0.000244,185.000,46.2500,200.000,1
5.150,4,11,32,39,85.000,171.000,0.000,0,0.000,2.301,2.301,-0.150287,-0.150581,0.000147,171.000,42.7500,255.247,0
5.162,9,16,19,26,155.000,101.000,0.000,0,0.000,-57.538,-57.538,-0.150224,-0.142859,-0.003682,101.000,25.2500,200.000,1
5.178,14,21,23,30,23.000,233.000,0.000,0,0.000,0.931,0.931,-0.150113,-0.150232,0.000060,233.000,58.2500,200.000,1
5.190,0,7,10,17,209.000,47.000,0.000,0,0.000,-50.604,-50.604,-0.151178,-0.144701,-0.003239,47.000,11.7500,200.000,1
5.202,6,13,16,23,213.000,43.000,0.000,0,0.000,-17.811,-17.811,-0.150424,-0.148145,-0.001140,43.000,10.7500,200.000,1
5.214,1,8,11,18,101.000,155.000,0.000,0,0.000,5.997,5.997,-0.150240,-0.151007,0.000384,155.000,38.7500,199.500,1
5.221,4,11,13,20,197.000,59.000,0.000,0,0.000,-66.283,-66.283,-0.151014,-0.142529,-0.004242,59.000,14.7500,200.000,1
5.258,0,7,10,17,95.000,162.000,0.500,1,15625.000,-6.092,15618.908,-0.150723,-0.149943,-0.000390,161.500,40.3750,199.000,1
5.277,3,10,14,21,200.000,56.000,0.000,0,0.000,58.247,58.247,-0.140720,-0.148175,0.003728,56.000,14.0000,201.000,1
5.294,0,7,29,36,208.000,48.000,0.000,0,0.000,48.142,48.142,-0.143449,-0.149611,0.003081,48.000,12.0000,243.759,0
5.300,10,17,21,28,226.000,30.000,0.000,0,0.000,66.561,66.561,-0.141885,-0.150405,0.004260,30.000,7.5000,199.667,1
5.312,0,7,47,54,192.000,64.000,0.000,0,0.000,79.805,79.805,-0.142100,-0.152315,0.005108,64.000,16.0000,250.071,0
5.318,0,7,10,17,10.000,246.000,0.000,0,0.000,-1.211,-1.211,-0.149610,-0.149455,-0.000077,246.000,61.5000,200.000,1
5.331,6,13,16,23,146.000,110.000,0.000,0,0.000,107.301,107.301,-0.140762,-0.154497,0.006867,110.000,27.5000,199.500,1
5.340,6,13,16,23,4.000,252.000,0.000,0,0.000,-16.157,-16.157,-0.151944,-0.149876,-0.001034,252.000,63.0000,200.000,1
5.346,2,9,13,20,126.000,130.000,0.000,0,0.000,94.031,94.031,-0.138627,-0.150663,0.006018,130.000,32.5000,217.120,0
5.359,0,7,46,53,54.000,202.000,0.000,0,0.000,-1.015,-1.015,-0.149396,-0.149266,-0.000065,202.000,50.5000,241.421,0
5.370,0,7,10,17,254.000,2.000,0.000,0,0.000,9.980,9.980,-0.149165,-0.150443,0.000639,2.000,0.5000,200.000,1
5.376,24,31,33,40,200.000,56.000,0.000,0,0.000,-48.576,-48.576,-0.156443,-0.150225,-0.003109,56.000,14.0000,200.000,1
