# LO_Hz=2400000000
# BW_Hz=4000000
# FS_Hz=4000000
# N=2048
# S_SYNC=200
# N_UP=8
# N_SYNC=2
# N_DOWN=8
# N_SLOTS=54
# MIN_RUN=7
# BIN_TOL=0
# PSR_MIN=10.0
# RX_GAIN_dB=40
# bin_Hz=1953.125
# sample_us=0.25
t_s,run_up0,run_up1,run_dn0,run_dn1,f_up,f_dn,c_bins,tie,cfo_int_hz,cfo_frac_hz,cfo_hz,eps_up,eps_dn,eps_frac,sto_bins,sto_us,sync_meas,sync_ok
36.404,3,10,13,20,77.000,1969.000,-1.000,0,-1953.125,-0.056,-1953.181,-0.038881,-0.038823,-0.000029,1970.000,492.5000,200.000,1
36.430,0,7,9,16,1411.000,635.000,-1.000,0,-1953.125,-6.194,-1959.319,-0.040042,-0.033700,-0.003171,636.000,159.0000,200.000,1
36.492,2,9,12,19,1401.000,645.000,-1.000,0,-1953.125,-18.861,-1971.986,-0.047548,-0.028235,-0.009657,646.000,161.5000,200.000,1
36.610,5,12,15,22,1160.000,886.000,-1.000,0,-1953.125,10.394,-1942.731,-0.032524,-0.043168,0.005322,887.000,221.7500,200.000,1
36.639,2,9,12,19,224.000,1822.000,-1.000,0,-1953.125,0.030,-1953.095,-0.038943,-0.038973,0.000015,1823.000,455.7500,200.000,1
36.669,0,7,9,16,250.000,1796.000,-1.000,0,-1953.125,1.885,-1951.240,-0.037971,-0.039901,0.000965,1797.000,449.2500,200.000,1
36.761,22,29,32,39,390.000,1656.000,-1.000,0,-1953.125,-1.666,-1954.791,-0.039500,-0.037795,-0.000853,1657.000,414.2500,100.000,0
36.788,0,7,10,17,1764.000,282.000,-1.000,0,-1953.125,-2.381,-1955.506,-0.039627,-0.037189,-0.001219,283.000,70.7500,200.000,1
36.873,2,9,11,18,594.000,1452.000,-1.000,0,-1953.125,-6.678,-1959.803,-0.039037,-0.032199,-0.003419,1453.000,363.2500,200.000,1
36.910,2,9,11,18,594.000,1452.000,-1.000,0,-1953.125,-9.174,-1962.299,-0.039080,-0.029686,-0.004697,1453.000,363.2500,200.000,1
36.943,1,8,30,37,1711.000,335.000,-1.000,0,-1953.125,5.053,-1948.072,-0.033606,-0.038781,0.002587,336.000,84.0000,151.819,0
36.974,1,8,11,18,1711.000,335.000,-1.000,0,-1953.125,7.933,-1945.192,-0.034292,-0.042415,0.004061,336.000,84.0000,200.000,1
37.003,0,7,26,33,503.000,1543.000,-1.000,0,-1953.125,11.398,-1941.727,-0.033070,-0.044741,0.005836,1544.000,386.0000,41.856,0
37.061,5,12,15,22,1531.000,515.000,-1.000,0,-1953.125,5.124,-1948.001,-0.035583,-0.040830,0.002623,516.000,129.0000,200.000,1
37.274,8,15,18,25,93.000,1953.000,-1.000,0,-1953.125,-2.032,-1955.157,-0.040489,-0.038408,-0.001040,1954.000,488.5000,200.000,1
37.304,5,12,15,22,133.000,1913.000,-1.000,0,-1953.125,-2.337,-1955.462,-0.041278,-0.038885,-0.001197,1914.000,478.5000,200.000,1
37.335,0,7,29,36,1159.000,888.000,-0.500,1,0.000,-9.325,-9.325,-0.048478,-0.038929,-0.004775,888.500,222.1250,129.397,0
37.378,12,19,40,47,1948.000,98.000,-1.000,0,-1953.125,1.109,-1952.016,-0.038775,-0.039910,0.000568,99.000,24.7500,24.322,0
37.446,2,9,12,19,70.000,1976.000,-1.000,0,-1953.125,-1.431,-1954.556,-0.039323,-0.037858,-0.000732,1977.000,494.2500,200.000,1
37.507,2,9,12,19,1294.000,752.000,-1.000,0,-1953.125,7.007,-1946.118,-0.033973,-0.041148,0.003587,753.000,188.2500,200.000,1
37.534,4,11,14,21,1438.000,608.000,-1.000,0,-1953.125,1.137,-1951.988,-0.037328,-0.038492,0.000582,609.000,152.2500,200.000,1
37.616,2,9,12,19,1456.000,590.000,-1.000,0,-1953.125,-4.855,-1957.980,-0.040759,-0.035788,-0.002486,591.000,147.7500,200.000,1
37.644,2,9,12,19,1456.000,590.000,-1.000,0,-1953.125,-6.616,-1959.741,-0.041922,-0.035147,-0.003388,591.000,147.7500,200.000,1
37.672,2,9,12,19,394.000,1652.000,-1.000,0,-1953.125,-1.121,-1954.246,-0.039973,-0.038825,-0.000574,1653.000,413.2500,200.000,1
37.699,2,9,13,20,394.000,1652.000,-1.000,0,-1953.125,0.597,-1952.528,-0.038958,-0.039570,0.000306,1653.000,413.2500,297.221,0
37.727,2,9,12,19,394.000,1652.000,-1.000,0,-1953.125,-0.328,-1953.453,-0.039508,-0.039172,-0.000168,1653.000,413.2500,200.000,1
37.756,2,9,12,19,394.000,1652.000,-1.000,0,-1953.125,0.006,-1953.119,-0.038948,-0.038954,0.000003,1653.000,413.2500,199.500,1
37.789,2,9,30,37,393.000,1653.000,-1.000,0,-1953.125,-0.256,-1953.381,-0.038957,-0.038695,-0.000131,1654.000,413.5000,9.435,0
37.817,2,9,30,37,393.000,1653.000,-1.000,0,-1953.125,0.232,-1952.893,-0.038719,-0.038957,0.000119,1654.000,413.5000,70.902,0
37.848,2,9,12,19,393.000,1653.000,-1.000,0,-1953.125,-0.056,-1953.181,-0.039013,-0.038955,-0.000029,1654.000,413.5000,200.000,1
37.878,2,9,11,18,393.000,1653.000,-1.000,0,-1953.125,2.335,-1950.790,-0.038896,-0.041287,0.001195,1654.000,413.5000,200.000,1
37.963,2,9,12,19,749.000,1297.000,-1.000,0,-1953.125,1.822,-1951.303,-0.037103,-0.038969,0.000933,1298.000,324.5000,100.000,0
38.189,7,14,16,23,1131.000,916.000,-0.500,1,-1953.125,10.027,-1943.098,-0.038716,-0.048984,0.005134,916.500,229.1250,200.000,1
38.304,4,11,12,19,718.000,1328.000,-1.000,0,-1953.125,9.062,-1944.063,-0.033406,-0.042686,0.004640,1329.000,332.2500,,
38.644,2,9,12,19,2021.000,25.000,-1.000,0,-1953.125,-2.296,-1955.421,-0.040443,-0.038091,-0.001176,26.000,6.5000,200.000,1
39.030,9,16,18,25,1059.000,988.000,-0.500,1,-1953.125,9.175,-1943.950,-0.038508,-0.047903,0.004697,988.500,247.1250,199.000,1
39.223,8,15,18,25,1058.000,988.000,-1.000,0,-1953.125,1.622,-1951.503,-0.036330,-0.037991,0.000830,989.000,247.2500,200.000,1
39.500,8,15,18,25,1057.000,989.000,-1.000,0,-1953.125,16.889,-1936.236,-0.027942,-0.045237,0.008647,990.000,247.5000,200.000,1
40.319,0,7,8,15,601.000,1445.000,-1.000,0,-1953.125,17.652,-1935.473,-0.027690,-0.045766,0.009038,1446.000,361.5000,,
40.380,3,10,13,20,889.000,1157.000,-1.000,0,-1953.125,15.270,-1937.855,-0.028700,-0.044336,0.007818,1158.000,289.5000,100.000,0
