# LO_Hz=2400000000
# BW_Hz=4000000
# FS_Hz=4000000
# N=256
# S_SYNC=200
# N_UP=4
# N_SYNC=2
# N_DOWN=4
# N_SLOTS=30
# MIN_RUN=3
# BIN_TOL=0
# PSR_MIN=10.0
# RX_GAIN_dB=40
# bin_Hz=15625.0
# sample_us=0.25
t_s,run_up0,run_up1,run_dn0,run_dn1,f_up,f_dn,c_bins,tie,cfo_int_hz,cfo_frac_hz,cfo_hz,eps_up,eps_dn,eps_frac,sto_bins,sto_us,sync_meas,sync_ok
46.415,2,5,8,11,63.000,193.000,0.000,0,0.000,-49.027,-49.027,-0.146705,-0.140429,-0.003138,193.000,48.2500,199.500,1
46.431,2,5,7,10,155.000,101.000,0.000,0,0.000,-265.948,-265.948,-0.145378,-0.111336,-0.017021,101.000,25.2500,200.000,1
46.456,0,3,5,8,254.000,1.000,-0.500,1,-15625.000,61.923,-15563.077,-0.144749,-0.152675,0.003963,1.500,0.3750,201.000,1
46.467,0,3,6,9,18.000,237.000,-0.500,1,0.000,-13.091,-13.091,-0.149483,-0.147807,-0.000838,237.500,59.3750,200.000,1
46.479,0,3,6,9,2.000,253.000,-0.500,1,-15625.000,32.559,-15592.441,-0.146187,-0.150355,0.002084,253.500,63.3750,200.000,1
46.491,2,5,9,12,196.000,60.000,0.000,0,0.000,126.547,126.547,-0.129417,-0.145615,0.008099,60.000,15.0000,199.667,1
46.506,1,4,27,30,248.000,7.000,-0.500,1,-15625.000,18.445,-15606.555,-0.145561,-0.147922,0.001180,7.500,1.8750,246.231,0
46.514,4,7,10,13,202.000,54.000,0.000,0,0.000,82.711,82.711,-0.140760,-0.151347,0.005294,54.000,13.5000,199.500,1
46.517,2,5,8,11,102.000,154.000,0.000,0,0.000,-5.265,-5.265,-0.148955,-0.148281,-0.000337,154.000,38.5000,200.000,1
46.521,2,5,8,11,224.000,32.000,0.000,0,0.000,114.737,114.737,-0.135097,-0.149783,0.007343,32.000,8.0000,200.000,1
46.525,2,5,18,21,88.000,168.000,0.000,0,0.000,60.851,60.851,-0.148223,-0.156012,0.003894,168.000,42.0000,230.241,0
46.529,1,4,17,20,232.000,24.000,0.000,0,0.000,62.701,62.701,-0.141665,-0.149691,0.004013,24.000,6.0000,224.624,0
46.552,0,3,25,28,84.000,172.000,0.000,0,0.000,212.463,212.463,-0.120531,-0.147726,0.013598,172.000,43.0000,242.538,0
46.565,0,3,6,9,102.000,154.000,0.000,0,0.000,-3.680,-3.680,-0.150570,-0.150099,-0.000236,154.000,38.5000,200.000,1
46.572,0,3,6,9,62.000,194.000,0.000,0,0.000,-26.237,-26.237,-0.151682,-0.148324,-0.001679,194.000,48.5000,200.000,1
46.575,1,4,7,10,154.000,102.000,0.000,0,0.000,233.155,233.155,-0.126159,-0.156003,0.014922,102.000,25.5000,200.000,1
46.583,0,3,5,8,234.000,22.000,0.000,0,0.000,-19.774,-19.774,-0.152264,-0.149733,-0.001266,22.000,5.5000,200.000,1
46.593,1,4,7,10,32.000,224.000,0.000,0,0.000,18.850,18.850,-0.147948,-0.150361,0.001206,224.000,56.0000,200.000,1
46.611,1,4,27,30,50.000,206.000,0.000,0,0.000,0.708,0.708,-0.149072,-0.149163,0.000045,206.000,51.5000,219.825,0
46.622,0,3,6,9,78.000,178.000,0.000,0,0.000,32.540,32.540,-0.147806,-0.151971,0.002083,178.000,44.5000,200.000,1
46.644,0,3,6,9,68.000,188.000,0.000,0,0.000,-21.673,-21.673,-0.150839,-0.148065,-0.001387,188.000,47.0000,200.000,1
46.648,0,3,6,9,24.000,232.000,0.000,0,0.000,64.908,64.908,-0.148041,-0.156349,0.004154,232.000,58.0000,200.000,1
46.666,1,4,7,10,60.000,196.000,0.000,0,0.000,-24.177,-24.177,-0.150804,-0.147709,-0.001547,196.000,49.0000,200.000,1
46.670,6,9,11,14,116.000,140.000,0.000,0,0.000,2.419,2.419,-0.147575,-0.147884,0.000155,140.000,35.0000,200.000,1
46.678,2,5,8,11,50.000,206.000,0.000,0,0.000,-35.958,-35.958,-0.151690,-0.147087,-0.002301,206.000,51.5000,200.000,1
46.692,1,4,17,20,246.000,10.000,0.000,0,0.000,9.663,9.663,-0.148289,-0.149526,0.000618,10.000,2.5000,219.223,0
46.713,2,5,8,11,22.000,234.000,0.000,0,0.000,21.038,21.038,-0.144637,-0.147330,0.001346,234.000,58.5000,200.000,1
46.738,2,5,8,11,74.000,182.000,0.000,0,0.000,93.626,93.626,-0.145632,-0.157616,0.005992,182.000,45.5000,200.000,1
46.748,1,4,7,10,42.000,214.000,0.000,0,0.000,25.157,25.157,-0.149598,-0.152818,0.001610,214.000,53.5000,200.000,1
46.755,0,3,6,9,138.000,118.000,0.000,0,0.000,28.450,28.450,-0.148725,-0.152367,0.001821,118.000,29.5000,199.500,1
46.759,4,7,10,13,116.000,140.000,0.000,0,0.000,-117.597,-117.597,-0.159206,-0.144154,-0.007526,140.000,35.0000,199.500,1
46.773,1,4,8,11,112.000,144.000,0.000,0,0.000,-267.617,-267.617,-0.146403,-0.112148,-0.017127,144.000,36.0000,178.568,0
46.780,1,4,7,10,120.000,137.000,0.500,1,15625.000,-33.050,15591.950,-0.149511,-0.145280,-0.002115,136.500,34.1250,199.500,1
46.792,2,5,8,11,58.000,198.000,0.000,0,0.000,-133.836,-133.836,-0.143458,-0.126327,-0.008566,198.000,49.5000,199.000,1
46.799,0,3,6,9,152.000,105.000,0.500,1,0.000,48.261,48.261,-0.148324,-0.154501,0.003089,104.500,26.1250,199.500,1
46.812,0,3,6,9,227.000,28.000,-0.500,1,0.000,-12.413,-12.413,-0.140673,-0.139084,-0.000794,28.500,7.1250,200.500,1
46.825,1,4,7,10,23.000,232.000,-0.500,1,-15625.000,61.324,-15563.676,-0.146682,-0.154531,0.003925,232.500,58.1250,200.000,1
46.850,1,4,7,10,147.000,109.000,0.000,0,0.000,586.208,586.208,-0.101618,-0.176652,0.037517,109.000,27.2500,199.500,1
46.855,0,3,7,10,169.000,87.000,0.000,0,0.000,249.385,249.385,-0.115257,-0.147178,0.015961,87.000,21.7500,199.667,1
46.860,0,3,6,9,171.000,85.000,0.000,0,0.000,1.748,1.748,-0.148932,-0.149156,0.000112,85.000,21.2500,200.000,1
46.864,3,6,9,12,29.000,227.000,0.000,0,0.000,15.673,15.673,-0.148062,-0.150068,0.001003,227.000,56.7500,200.000,1
46.868,1,4,17,20,39.000,217.000,0.000,0,0.000,9.224,9.224,-0.149214,-0.150395,0.000590,217.000,54.2500,231.783,0
46.878,2,5,8,11,163.000,93.000,-0.000,1,-15625.000,250.377,-15374.623,-0.123022,-0.155070,0.016024,93.000,23.2500,199.500,1
46.888,0,3,6,9,93.000,163.000,-0.000,1,-15625.000,1.946,-15623.054,-0.151903,-0.152152,0.000125,163.000,40.7500,200.000,1
46.893,2,5,8,11,117.000,139.000,0.000,0,0.000,25.282,25.282,-0.146272,-0.149508,0.001618,139.000,34.7500,200.000,1
46.898,1,4,7,10,51.000,205.000,0.000,0,0.000,-3.881,-3.881,-0.147641,-0.147144,-0.000248,205.000,51.2500,200.000,1
46.906,0,3,5,8,157.000,99.000,0.000,0,0.000,43.496,43.496,-0.146587,-0.152154,0.002784,99.000,24.7500,200.000,1
46.922,4,7,9,12,207.000,49.000,0.000,0,0.000,7.380,7.380,-0.150946,-0.151891,0.000472,49.000,12.2500,200.000,1
46.928,8,11,14,17,81.000,175.000,0.000,0,0.000,-34.365,-34.365,-0.151212,-0.146814,-0.002199,175.000,43.7500,200.000,1
46.933,3,6,9,12,89.000,167.000,0.000,0,0.000,-6.161,-6.161,-0.148115,-0.147326,-0.000394,167.000,41.7500,200.000,1
46.951,1,4,7,10,211.000,45.000,0.000,0,0.000,82.487,82.487,-0.136072,-0.146630,0.005279,45.000,11.2500,200.000,1
46.957,1,4,8,11,117.000,139.000,0.000,0,0.000,269.433,269.433,-0.118132,-0.152619,0.017244,139.000,34.7500,217.120,0
46.964,2,5,8,11,201.000,55.000,0.000,0,0.000,4.595,4.595,-0.141611,-0.142199,0.000294,55.000,13.7500,200.000,1
46.971,2,5,8,11,199.000,57.000,0.000,0,0.000,40.378,40.378,-0.142266,-0.147434,0.002584,57.000,14.2500,200.000,1
46.988,0,3,6,9,131.000,125.000,0.000,0,0.000,-32.625,-32.625,-0.151211,-0.147035,-0.002088,125.000,31.2500,200.000,1
47.002,1,4,7,10,237.000,19.000,0.000,0,0.000,-76.246,-76.246,-0.148241,-0.138481,-0.004880,19.000,4.7500,200.000,1
47.007,1,4,7,10,85.000,171.000,0.000,0,0.000,-31.179,-31.179,-0.149406,-0.145415,-0.001995,171.000,42.7500,200.000,1
47.036,2,5,9,12,151.000,105.000,0.000,0,0.000,44.661,44.661,-0.141536,-0.147252,0.002858,105.000,26.2500,200.000,1
47.104,0,3,5,8,25.000,231.000,0.000,0,0.000,-111.518,-111.518,-0.160095,-0.145821,-0.007137,231.000,57.7500,200.000,1
47.109,4,7,9,12,139.000,117.000,0.000,0,0.000,-318.146,-318.146,-0.148798,-0.108075,-0.020361,117.000,29.2500,200.000,1
47.114,0,3,5,8,213.000,43.000,0.000,0,0.000,-104.596,-104.596,-0.148262,-0.134874,-0.006694,43.000,10.7500,200.000,1
47.127,0,3,6,9,51.000,205.000,0.000,0,0.000,-2.150,-2.150,-0.148181,-0.147906,-0.000138,205.000,51.2500,199.000,0
47.134,1,4,7,10,117.000,140.000,0.500,1,15625.000,-4.625,15620.375,-0.146603,-0.146011,-0.000296,139.500,34.8750,199.500,1
47.142,1,4,7,10,141.000,116.000,0.500,1,15625.000,-33.577,15591.423,-0.155446,-0.151148,-0.002149,115.500,28.8750,199.500,1
47.145,0,3,6,9,14.000,241.000,-0.500,1,-15625.000,37.720,-15587.280,-0.152598,-0.157427,0.002414,241.500,60.3750,200.500,1
47.150,3,6,9,12,105.000,152.000,0.500,1,15625.000,-16.670,15608.330,-0.148705,-0.146571,-0.001067,151.500,37.8750,199.500,1
47.154,0,3,6,9,117.000,140.000,0.500,1,0.000,5.750,5.750,-0.146812,-0.147549,0.000368,139.500,34.8750,199.500,1
47.161,1,4,7,10,79.000,178.000,0.500,1,15625.000,-13.873,15611.127,-0.148679,-0.146903,-0.000888,177.500,44.3750,199.000,1
47.181,0,3,6,9,121.000,136.000,0.500,1,15625.000,-48.382,15576.618,-0.150973,-0.144780,-0.003096,135.500,33.8750,199.000,1
47.197,2,5,8,11,50.000,206.000,0.000,0,0.000,-0.579,-0.579,-0.150303,-0.150229,-0.000037,206.000,51.5000,200.000,1
47.208,2,5,7,10,66.000,190.000,0.000,0,0.000,221.630,221.630,-0.124817,-0.153186,0.014184,190.000,47.5000,200.000,1
47.215,0,3,6,9,54.000,202.000,0.000,0,0.000,42.349,42.349,-0.145545,-0.150966,0.002710,202.000,50.5000,200.000,1
47.235,1,4,7,10,254.000,2.000,0.000,0,0.000,-4.520,-4.520,-0.152185,-0.151606,-0.000289,2.000,0.5000,200.000,1
47.242,8,11,14,17,68.000,188.000,0.000,0,0.000,34.970,34.970,-0.149336,-0.153812,0.002238,188.000,47.0000,200.000,1
47.245,2,5,8,11,2.000,254.000,0.000,0,0.000,-15.345,-15.345,-0.149813,-0.147849,-0.000982,254.000,63.5000,200.000,1
47.262,0,3,7,10,130.000,126.000,0.000,0,0.000,288.395,288.395,-0.109598,-0.146513,0.018457,126.000,31.5000,217.120,0
47.267,0,3,5,8,62.000,194.000,0.000,0,0.000,102.995,102.995,-0.136625,-0.149808,0.006592,194.000,48.5000,200.000,1
47.275,0,3,6,9,94.000,162.000,0.000,0,0.000,-13.909,-13.909,-0.149231,-0.147451,-0.000890,162.000,40.5000,200.000,1
47.279,2,5,8,11,98.000,158.000,0.000,0,0.000,11.300,11.300,-0.147200,-0.148647,0.000723,158.000,39.5000,200.000,1
47.286,1,4,17,20,72.000,184.000,0.000,0,0.000,63.257,63.257,-0.150841,-0.158938,0.004048,184.000,46.0000,228.470,0
47.290,0,3,6,9,184.000,72.000,0.000,0,0.000,64.451,64.451,-0.136229,-0.144479,0.004125,72.000,18.0000,200.000,1
47.293,0,3,5,8,90.000,166.000,0.000,0,0.000,160.433,160.433,-0.127864,-0.148399,0.010268,166.000,41.5000,200.000,1
47.297,2,5,18,21,18.000,238.000,0.000,0,0.000,-12.500,-12.500,-0.150843,-0.149243,-0.000800,238.000,59.5000,216.286,0
47.309,2,5,8,11,230.000,26.000,0.000,0,0.000,-13.848,-13.848,-0.148289,-0.146516,-0.000886,26.000,6.5000,200.000,1
47.321,0,3,5,8,180.000,76.000,0.000,0,0.000,-139.115,-139.115,-0.156829,-0.139022,-0.008903,76.000,19.0000,200.000,1
47.325,2,5,8,11,26.000,230.000,0.000,0,0.000,15.586,15.586,-0.147386,-0.149381,0.000997,230.000,57.5000,200.000,1
47.336,2,5,8,11,226.000,30.000,0.000,0,0.000,-40.413,-40.413,-0.148898,-0.143725,-0.002586,30.000,7.5000,200.000,1
47.340,0,3,5,8,92.000,164.000,0.000,0,0.000,111.170,111.170,-0.133565,-0.147795,0.007115,164.000,41.0000,200.000,1
47.344,0,3,6,9,96.000,160.000,0.000,0,0.000,-2.379,-2.379,-0.146473,-0.146169,-0.000152,160.000,40.0000,200.000,1
47.348,2,5,8,11,52.000,204.000,0.000,0,0.000,15.249,15.249,-0.145405,-0.147357,0.000976,204.000,51.0000,200.000,1
47.360,0,3,5,8,216.000,40.000,0.000,0,0.000,-89.862,-89.862,-0.150402,-0.138900,-0.005751,40.000,10.0000,200.000,1
47.389,1,4,7,10,102.000,154.000,0.000,0,0.000,12.805,12.805,-0.148647,-0.150286,0.000820,154.000,38.5000,200.000,1
47.392,2,5,8,11,164.000,92.000,0.000,0,0.000,-89.703,-89.703,-0.149779,-0.138297,-0.005741,92.000,23.0000,200.000,1
47.404,1,4,8,11,128.000,128.000,0.000,0,0.000,45.018,45.018,-0.144382,-0.150144,0.002881,128.000,32.0000,217.120,0
47.412,2,5,8,11,146.000,110.000,0.000,0,0.000,-277.568,-277.568,-0.153340,-0.117811,-0.017764,110.000,27.5000,200.000,1
47.416,1,4,7,10,112.000,144.000,0.000,0,0.000,35.189,35.189,-0.147318,-0.151822,0.002252,144.000,36.0000,200.000,1
47.423,1,4,17,20,96.000,160.000,0.000,0,0.000,13.089,13.089,-0.146826,-0.148501,0.000838,160.000,40.0000,228.765,0
47.431,2,5,8,11,124.000,132.000,0.000,0,0.000,35.683,35.683,-0.151531,-0.156098,0.002284,132.000,33.0000,200.000,1
47.463,0,3,5,8,172.000,84.000,0.000,0,0.000,-268.936,-268.936,-0.149071,-0.114647,-0.017212,84.000,21.0000,200.000,1
47.478,1,4,7,10,38.000,218.000,0.000,0,0.000,24.382,24.382,-0.146206,-0.149327,0.001560,218.000,54.5000,199.000,0
47.488,15,18,21,24,96.000,161.000,0.500,1,15625.000,-18.917,15606.083,-0.144716,-0.142295,-0.001211,160.500,40.1250,199.000,1
47.491,7,10,24,27,84.000,172.000,0.000,0,0.000,-328.050,-328.050,-0.152643,-0.110653,-0.020995,172.000,43.0000,245.950,0
47.504,0,3,6,9,13.000,242.000,-0.500,1,0.000,-71.559,-71.559,-0.154823,-0.145663,-0.004580,242.500,60.6250,200.000,1
47.518,2,5,9,12,189.000,67.000,0.000,0,0.000,180.671,180.671,-0.121833,-0.144959,0.011563,67.000,16.7500,201.000,1
47.521,3,6,8,11,150.000,107.000,0.500,1,0.000,344.417,344.417,-0.140652,-0.184737,0.022043,106.500,26.6250,200.000,1
47.524,0,3,6,9,156.000,101.000,0.500,1,15625.000,-56.051,15568.949,-0.150496,-0.143321,-0.003587,100.500,25.1250,199.500,1
47.538,1,4,18,21,175.000,81.000,0.000,0,0.000,269.496,269.496,-0.114950,-0.149446,0.017248,81.000,20.2500,216.476,0
47.541,0,3,15,18,249.000,6.000,-0.500,1,-15625.000,21.892,-15603.108,-0.149389,-0.152191,0.001401,6.500,1.6250,230.905,0
47.552,2,5,8,11,157.000,99.000,0.000,0,0.000,455.984,455.984,-0.106927,-0.165293,0.029183,99.000,24.7500,199.500,1
47.562,0,3,6,9,169.000,87.000,0.000,0,0.000,352.281,352.281,-0.117465,-0.162557,0.022546,87.000,21.7500,199.500,1
47.569,1,4,7,10,19.000,237.000,0.000,0,0.000,-4.173,-4.173,-0.150308,-0.149774,-0.000267,237.000,59.2500,200.000,1
47.576,0,3,5,8,203.000,53.000,0.000,0,0.000,99.068,99.068,-0.145791,-0.158471,0.006340,53.000,13.2500,200.000,1
47.583,0,3,6,9,13.000,243.000,0.000,0,0.000,22.987,22.987,-0.151475,-0.154417,0.001471,243.000,60.7500,200.000,1
47.590,0,3,17,20,137.000,119.000,0.000,0,0.000,272.805,272.805,-0.113142,-0.148061,0.017460,119.000,29.7500,222.056,0
47.598,0,3,5,8,221.000,35.000,0.000,0,0.000,23.658,23.658,-0.148226,-0.151254,0.001514,35.000,8.7500,200.000,1
47.615,1,4,7,10,99.000,157.000,0.000,0,0.000,-20.344,-20.344,-0.147976,-0.145372,-0.001302,157.000,39.2500,200.000,1
47.631,0,3,6,9,27.000,229.000,0.000,0,0.000,39.326,39.326,-0.146579,-0.151613,0.002517,229.000,57.2500,200.000,1
47.681,2,5,8,11,11.000,245.000,0.000,0,0.000,18.650,18.650,-0.144670,-0.147057,0.001194,245.000,61.2500,200.000,1
47.689,2,5,8,11,33.000,223.000,0.000,0,0.000,-44.398,-44.398,-0.150283,-0.144600,-0.002841,223.000,55.7500,200.000,1
47.702,1,4,7,10,223.000,33.000,0.000,0,0.000,-48.740,-48.740,-0.147534,-0.141296,-0.003119,33.000,8.2500,200.000,1
47.752,0,3,6,9,139.000,117.000,0.000,0,0.000,25.142,25.142,-0.148968,-0.152186,0.001609,117.000,29.2500,200.000,1
47.764,2,5,8,11,113.000,143.000,0.000,0,0.000,-22.334,-22.334,-0.152083,-0.149224,-0.001429,143.000,35.7500,200.000,1
47.767,2,5,8,11,83.000,173.000,0.000,0,0.000,6.277,6.277,-0.147579,-0.148382,0.000402,173.000,43.2500,200.000,1
47.771,1,4,7,10,97.000,159.000,0.000,0,0.000,22.455,22.455,-0.144699,-0.147573,0.001437,159.000,39.7500,200.000,1
47.776,3,6,10,13,129.000,127.000,0.000,0,0.000,-34.131,-34.131,-0.152139,-0.147771,-0.002184,127.000,31.7500,217.120,0
47.780,1,4,7,10,91.000,165.000,0.000,0,0.000,3.241,3.241,-0.150786,-0.151201,0.000207,165.000,41.2500,200.000,1
47.794,2,5,8,11,255.000,1.000,0.000,0,0.000,-12.666,-12.666,-0.147819,-0.146197,-0.000811,1.000,0.2500,200.000,1
47.799,0,3,6,9,3.000,253.000,0.000,0,0.000,-28.260,-28.260,-0.148991,-0.145374,-0.001809,253.000,63.2500,200.000,1
47.812,0,3,5,8,241.000,15.000,0.000,0,0.000,7.262,7.262,-0.146026,-0.146956,0.000465,15.000,3.7500,200.000,1
47.817,0,3,5,8,2.000,253.000,-0.500,1,-15625.000,6.040,-15618.960,-0.147154,-0.147927,0.000387,253.500,63.3750,201.000,1
47.822,5,8,11,14,61.000,195.000,0.000,0,0.000,61.894,61.894,-0.143383,-0.151306,0.003961,195.000,48.7500,199.500,1
47.828,1,4,7,10,59.000,197.000,0.000,0,0.000,-14.141,-14.141,-0.150994,-0.149184,-0.000905,197.000,49.2500,199.000,1
47.845,1,4,6,9,205.000,51.000,0.000,0,0.000,-146.747,-146.747,-0.147233,-0.128449,-0.009392,51.000,12.7500,200.000,1
47.850,3,6,19,22,157.000,100.000,0.500,1,15625.000,-49.796,15575.204,-0.149327,-0.142953,-0.003187,99.500,24.8750,225.150,0
47.860,4,7,20,23,59.000,197.000,0.000,0,0.000,35.318,35.318,-0.144048,-0.148569,0.002260,197.000,49.2500,230.873,0
47.873,3,6,9,12,95.000,162.000,0.500,1,15625.000,-51.694,15573.306,-0.150518,-0.143901,-0.003308,161.500,40.3750,199.000,1
47.892,1,4,7,10,137.000,120.000,0.500,1,0.000,61.677,61.677,-0.148397,-0.156292,0.003947,119.500,29.8750,199.000,1
47.906,5,8,11,14,14.000,241.000,-0.500,1,-15625.000,30.017,-15594.983,-0.150311,-0.154153,0.001921,241.500,60.3750,200.000,1
47.911,0,3,6,9,18.000,238.000,0.000,0,0.000,15.700,15.700,-0.147370,-0.149380,0.001005,238.000,59.5000,200.000,1
47.915,2,5,8,11,170.000,86.000,0.000,0,0.000,339.761,339.761,-0.119114,-0.162604,0.021745,86.000,21.5000,200.000,1
47.927,0,3,6,9,8.000,248.000,0.000,0,0.000,32.317,32.317,-0.147603,-0.151740,0.002068,248.000,62.0000,200.000,1
47.941,6,9,12,15,76.000,180.000,0.000,0,0.000,-8.190,-8.190,-0.148085,-0.147037,-0.000524,180.000,45.0000,200.000,1
47.945,0,3,6,9,76.000,180.000,0.000,0,0.000,-2.993,-2.993,-0.150559,-0.150176,-0.000192,180.000,45.0000,200.000,1
47.966,2,5,8,11,210.000,46.000,0.000,0,0.000,80.814,80.814,-0.138575,-0.148919,0.005172,46.000,11.5000,200.000,1
47.976,2,5,18,21,26.000,230.000,0.000,0,0.000,10.512,10.512,-0.145859,-0.147205,0.000673,230.000,57.5000,229.903,0
47.989,2,5,8,11,244.000,12.000,0.000,0,0.000,13.152,13.152,-0.145617,-0.147301,0.000842,12.000,3.0000,200.000,1
47.993,0,3,5,8,174.000,82.000,0.000,0,0.000,12.082,12.082,-0.142032,-0.143579,0.000773,82.000,20.5000,200.000,1
48.007,0,3,6,9,36.000,220.000,0.000,0,0.000,22.684,22.684,-0.144782,-0.147686,0.001452,220.000,55.0000,200.000,1
48.016,0,3,6,9,104.000,152.000,0.000,0,0.000,59.770,59.770,-0.143565,-0.151216,0.003825,152.000,38.0000,200.000,1
48.040,0,3,3,6,78.000,122.000,-28.000,0,-437500.000,275.249,-437224.751,-0.116350,-0.151582,0.017616,150.000,37.5000,,
48.050,4,7,10,13,242.000,14.000,0.000,0,0.000,-7.105,-7.105,-0.147705,-0.146795,-0.000455,14.000,3.5000,200.000,1
48.060,5,8,11,14,10.000,246.000,0.000,0,0.000,-6.055,-6.055,-0.148703,-0.147928,-0.000388,246.000,61.5000,200.000,1
48.065,0,3,5,8,158.000,98.000,0.000,0,0.000,-146.458,-146.458,-0.148763,-0.130017,-0.009373,98.000,24.5000,200.000,1
48.078,8,11,24,27,202.000,54.000,0.000,0,0.000,-111.863,-111.863,-0.148000,-0.133682,-0.007159,54.000,13.5000,239.744,0
48.102,0,3,5,8,64.000,192.000,0.000,0,0.000,18.622,18.622,-0.147840,-0.150224,0.001192,192.000,48.0000,200.000,1
48.106,1,4,7,10,242.000,14.000,0.000,0,0.000,-28.807,-28.807,-0.149551,-0.145864,-0.001844,14.000,3.5000,200.000,1
48.110,0,3,5,8,108.000,148.000,0.000,0,0.000,-42.857,-42.857,-0.148948,-0.143462,-0.002743,148.000,37.0000,200.000,1
48.126,1,4,7,10,52.000,204.000,0.000,0,0.000,18.143,18.143,-0.148387,-0.150710,0.001161,204.000,51.0000,200.000,1
48.132,4,7,20,23,232.000,24.000,0.000,0,0.000,-25.433,-25.433,-0.149191,-0.145936,-0.001628,24.000,6.0000,217.455,0
48.153,0,3,5,8,174.000,82.000,0.000,0,0.000,-249.061,-249.061,-0.147966,-0.116086,-0.015940,82.000,20.5000,200.000,1
48.158,2,5,18,21,180.000,76.000,0.000,0,0.000,-308.897,-308.897,-0.156922,-0.117384,-0.019769,76.000,19.0000,209.145,0
48.162,0,3,6,9,130.000,126.000,0.000,0,0.000,46.985,46.985,-0.148398,-0.154412,0.003007,126.000,31.5000,199.500,1
48.179,2,5,8,11,46.000,210.000,0.000,0,0.000,-0.067,-0.067,-0.148054,-0.148045,-0.000004,210.000,52.5000,199.000,1
48.183,6,9,12,15,76.000,180.000,0.000,0,0.000,-20.379,-20.379,-0.148177,-0.145569,-0.001304,180.000,45.0000,199.000,1
48.186,15,18,20,23,190.000,66.000,0.000,0,0.000,-264.065,-264.065,-0.151332,-0.117532,-0.016900,66.000,16.5000,200.000,1
48.190,3,6,10,13,100.000,156.000,0.000,0,0.000,-303.963,-303.963,-0.148990,-0.110082,-0.019454,156.000,39.0000,181.641,0
48.205,0,3,5,8,27.000,228.000,-0.500,1,-15625.000,24.277,-15600.723,-0.142892,-0.145999,0.001554,228.500,57.1250,200.000,1
48.213,0,3,5,8,233.000,22.000,-0.500,1,0.000,-71.978,-71.978,-0.147463,-0.138250,-0.004607,22.500,5.6250,201.000,1
48.217,13,16,19,22,60.000,196.000,0.000,0,0.000,10.034,10.034,-0.153734,-0.155018,0.000642,196.000,49.0000,199.000,1
48.234,2,5,18,21,59.000,197.000,0.000,0,0.000,-10.675,-10.675,-0.152302,-0.150935,-0.000683,197.000,49.2500,219.115,0
48.238,8,11,14,17,71.000,185.000,0.000,0,0.000,36.475,36.475,-0.144263,-0.148931,0.002334,185.000,46.2500,200.000,1
48.249,8,11,15,18,229.000,27.000,0.000,0,0.000,76.826,76.826,-0.141376,-0.151210,0.004917,27.000,6.7500,199.667,1
48.263,1,4,7,10,15.000,241.000,0.000,0,0.000,-43.341,-43.341,-0.152885,-0.147337,-0.002774,241.000,60.2500,200.000,1
48.288,1,4,7,10,109.000,147.000,0.000,0,0.000,-3.243,-3.243,-0.148004,-0.147589,-0.000208,147.000,36.7500,200.000,1
48.295,0,3,6,9,13.000,243.000,0.000,0,0.000,36.722,36.722,-0.146667,-0.151368,0.002350,243.000,60.7500,200.000,1
48.305,0,3,5,8,217.000,39.000,0.000,0,0.000,-3.200,-3.200,-0.147772,-0.147363,-0.000205,39.000,9.7500,200.000,1
48.316,2,5,19,22,159.000,97.000,0.000,0,0.000,178.199,178.199,-0.124291,-0.147101,0.011405,97.000,24.2500,218.818,0
48.323,0,3,6,9,33.000,223.000,0.000,0,0.000,20.291,20.291,-0.144036,-0.146633,0.001299,223.000,55.7500,200.000,1
48.344,0,3,6,9,31.000,225.000,0.000,0,0.000,3.172,3.172,-0.147777,-0.148183,0.000203,225.000,56.2500,200.000,1
48.356,0,3,6,9,113.000,143.000,0.000,0,0.000,-51.348,-51.348,-0.151245,-0.144672,-0.003286,143.000,35.7500,200.000,1
48.370,2,5,8,11,95.000,161.000,0.000,0,0.000,23.682,23.682,-0.148462,-0.151494,0.001516,161.000,40.2500,200.000,1
48.383,2,5,8,11,15.000,241.000,0.000,0,0.000,-7.782,-7.782,-0.149916,-0.148920,-0.000498,241.000,60.2500,200.000,1
48.396,1,4,7,10,41.000,215.000,0.000,0,0.000,16.412,16.412,-0.149368,-0.151469,0.001050,215.000,53.7500,200.000,1
48.406,2,5,8,11,9.000,247.000,0.000,0,0.000,23.290,23.290,-0.149716,-0.152697,0.001491,247.000,61.7500,200.000,1
48.416,10,13,13,16,75.000,125.000,-28.000,0,-437500.000,251.986,-437248.014,-0.117356,-0.149610,0.016127,153.000,38.2500,,
48.420,2,5,18,21,205.000,51.000,0.000,0,0.000,-58.075,-58.075,-0.143779,-0.136345,-0.003717,51.000,12.7500,218.762,0
48.423,0,3,5,8,201.000,55.000,0.000,0,0.000,-75.570,-75.570,-0.143373,-0.133700,-0.004836,55.000,13.7500,200.000,1
48.431,2,5,8,11,255.000,1.000,0.000,0,0.000,11.582,11.582,-0.148681,-0.150163,0.000741,1.000,0.2500,200.000,1
48.436,0,3,6,9,9.000,247.000,0.000,0,0.000,5.926,5.926,-0.150678,-0.151437,0.000379,247.000,61.7500,200.000,1
48.447,0,3,5,8,253.000,3.000,0.000,0,0.000,86.999,86.999,-0.145809,-0.156945,0.005568,3.000,0.7500,200.000,1
48.462,2,5,8,11,45.000,211.000,0.000,0,0.000,-3.305,-3.305,-0.150762,-0.150339,-0.000211,211.000,52.7500,200.000,1
