# LO_Hz=2400000000
# BW_Hz=4000000
# FS_Hz=4000000
# N=2048
# S_SYNC=200
# N_UP=4
# N_SYNC=2
# N_DOWN=4
# N_SLOTS=30
# MIN_RUN=3
# BIN_TOL=0
# PSR_MIN=10.0
# RX_GAIN_dB=40
# bin_Hz=1953.125
# sample_us=0.25
t_s,run_up0,run_up1,run_dn0,run_dn1,f_up,f_dn,c_bins,tie,cfo_int_hz,cfo_frac_hz,cfo_hz,eps_up,eps_dn,eps_frac,sto_bins,sto_us,sync_meas,sync_ok
17.012,1,4,7,10,1439.000,607.000,-1.000,0,-1953.125,45.107,-1908.018,-0.024801,-0.070990,0.023095,608.000,152.0000,200.000,1
17.048,0,3,5,8,345.000,1701.000,-1.000,0,-1953.125,7.634,-1945.491,-0.042600,-0.050417,0.003909,1702.000,425.5000,200.000,1
17.066,1,4,7,10,1227.000,819.000,-1.000,0,-1953.125,37.269,-1915.856,-0.026853,-0.065016,0.019082,820.000,205.0000,200.000,1
17.101,0,3,4,7,485.000,1561.000,-1.000,0,-1953.125,16.004,-1937.121,-0.041541,-0.057929,0.008194,1562.000,390.5000,,
17.152,1,4,7,10,1299.000,747.000,-1.000,0,-1953.125,5.417,-1947.708,-0.045483,-0.051030,0.002774,748.000,187.0000,200.000,1
17.169,0,3,5,8,1245.000,801.000,-1.000,0,-1953.125,-3.299,-1956.424,-0.052067,-0.048689,-0.001689,802.000,200.5000,200.000,1
17.221,0,3,6,9,555.000,1491.000,-1.000,0,-1953.125,-11.512,-1964.637,-0.052245,-0.040456,-0.005894,1492.000,373.0000,100.000,0
17.274,1,4,7,10,2003.000,43.000,-1.000,0,-1953.125,-0.446,-1953.571,-0.051945,-0.051489,-0.000228,44.000,11.0000,200.000,1
17.313,2,5,8,11,1859.000,187.000,-1.000,0,-1953.125,-8.368,-1961.493,-0.055776,-0.047207,-0.004284,188.000,47.0000,200.000,1
17.388,6,9,13,16,1704.000,342.000,-1.000,0,-1953.125,15.738,-1937.387,-0.036028,-0.052144,0.008058,343.000,85.7500,198.667,0
17.406,0,3,6,9,1188.000,858.000,-1.000,0,-1953.125,71.341,-1881.784,-0.008238,-0.081291,0.036526,859.000,214.7500,200.000,1
17.457,0,3,4,7,608.000,1438.000,-1.000,0,-1953.125,35.155,-1917.970,-0.034755,-0.070754,0.017999,1439.000,359.7500,,
17.565,0,3,6,9,1972.000,74.000,-1.000,0,-1953.125,-0.182,-1953.307,-0.051590,-0.051404,-0.000093,75.000,18.7500,200.000,1
17.597,0,3,6,9,198.000,1848.000,-1.000,0,-1953.125,0.189,-1952.936,-0.051920,-0.052113,0.000097,1849.000,462.2500,200.000,1
17.666,1,4,7,10,1968.000,78.000,-1.000,0,-1953.125,-0.162,-1953.287,-0.051906,-0.051740,-0.000083,79.000,19.7500,200.000,1
17.703,0,3,6,9,1538.000,508.000,-1.000,0,-1953.125,-24.002,-1977.127,-0.062996,-0.038418,-0.012289,509.000,127.2500,200.000,1
17.755,1,4,7,10,1626.000,420.000,-1.000,0,-1953.125,-31.010,-1984.135,-0.068188,-0.036433,-0.015877,421.000,105.2500,200.000,1
17.792,1,4,6,9,1234.000,813.000,-0.500,1,-1953.125,30.423,-1922.702,-0.051133,-0.082286,0.015577,813.500,203.3750,200.000,1
17.825,1,4,7,10,495.000,1551.000,-1.000,0,-1953.125,60.616,-1892.509,-0.014256,-0.076327,0.031035,1552.000,388.0000,100.000,0
17.865,1,4,7,10,1275.000,771.000,-1.000,0,-1953.125,37.696,-1915.429,-0.029106,-0.067707,0.019300,772.000,193.0000,200.000,1
17.916,0,3,5,8,711.000,1335.000,-1.000,0,-1953.125,12.007,-1941.118,-0.053200,-0.065496,0.006148,1336.000,334.0000,200.000,1
17.969,0,3,6,9,1453.000,593.000,-1.000,0,-1953.125,8.304,-1944.821,-0.044198,-0.052701,0.004252,594.000,148.5000,200.000,1
18.021,1,4,7,10,325.000,1721.000,-1.000,0,-1953.125,-1.180,-1954.305,-0.052920,-0.051712,-0.000604,1722.000,430.5000,200.000,1
18.052,2,5,7,10,355.000,1691.000,-1.000,0,-1953.125,-15.694,-1968.819,-0.056135,-0.040064,-0.008035,1692.000,423.0000,200.000,1
18.125,2,5,8,11,1823.000,223.000,-1.000,0,-1953.125,-10.147,-1963.272,-0.057125,-0.046734,-0.005195,224.000,56.0000,200.000,1
18.144,2,5,8,11,209.000,1837.000,-1.000,0,-1953.125,0.531,-1952.594,-0.052042,-0.052586,0.000272,1838.000,459.5000,200.000,1
18.162,1,4,7,10,1065.000,981.000,-1.000,0,-1953.125,-59.805,-2012.930,-0.078619,-0.017379,-0.030620,982.000,245.5000,200.000,1
18.179,0,3,4,7,967.000,1079.000,-1.000,0,-1953.125,-76.437,-2029.562,-0.080852,-0.002581,-0.039136,1080.000,270.0000,,
18.197,1,4,7,10,435.000,1611.000,-1.000,0,-1953.125,0.906,-1952.219,-0.052335,-0.053262,0.000464,1612.000,403.0000,199.500,1
18.265,0,3,5,8,532.000,1514.000,-1.000,0,-1953.125,14.997,-1938.128,-0.051188,-0.066545,0.007679,1515.000,378.7500,200.000,1
18.370,1,4,7,10,906.000,1140.000,-1.000,0,-1953.125,21.624,-1931.501,-0.035488,-0.057630,0.011071,1141.000,285.2500,100.000,0
18.410,1,4,7,10,1530.000,516.000,-1.000,0,-1953.125,3.441,-1949.684,-0.045584,-0.049108,0.001762,517.000,129.2500,200.000,1
18.461,0,3,6,9,1648.000,398.000,-1.000,0,-1953.125,-8.718,-1961.843,-0.054701,-0.045774,-0.004463,399.000,99.7500,200.000,1
18.494,0,3,6,9,1442.000,604.000,-1.000,0,-1953.125,-21.246,-1974.371,-0.059677,-0.037920,-0.010878,605.000,151.2500,200.000,1
18.544,1,4,7,10,1776.000,270.000,-1.000,0,-1953.125,-11.835,-1964.960,-0.059282,-0.047163,-0.006059,271.000,67.7500,200.000,1
18.560,0,3,4,7,680.000,1366.000,-1.000,0,-1953.125,-53.389,-2006.514,-0.071629,-0.016959,-0.027335,1367.000,341.7500,,
18.630,0,3,6,9,407.000,1639.000,-1.000,0,-1953.125,-3.089,-1956.214,-0.055567,-0.052404,-0.001582,1640.000,410.0000,200.000,1
18.784,0,3,6,9,633.000,1413.000,-1.000,0,-1953.125,17.377,-1935.748,-0.037939,-0.055733,0.008897,1414.000,353.5000,100.000,0
18.805,0,3,5,8,733.000,1313.000,-1.000,0,-1953.125,-1.659,-1954.784,-0.051517,-0.049818,-0.000849,1314.000,328.5000,200.000,1
18.869,2,5,8,11,1725.000,321.000,-1.000,0,-1953.125,-6.395,-1959.520,-0.053128,-0.046579,-0.003274,322.000,80.5000,200.000,1
18.885,0,3,5,8,855.000,1191.000,-1.000,0,-1953.125,-14.951,-1968.076,-0.050184,-0.034874,-0.007655,1192.000,298.0000,200.000,1
18.902,0,3,5,8,141.000,1905.000,-1.000,0,-1953.125,-1.171,-1954.296,-0.054090,-0.052890,-0.000600,1906.000,476.5000,200.000,1
19.000,2,5,7,10,597.000,1449.000,-1.000,0,-1953.125,-41.045,-1994.170,-0.051446,-0.009416,-0.021015,1450.000,362.5000,200.000,1
19.018,1,4,7,10,1073.000,974.000,-0.500,1,0.000,-0.486,-0.486,-0.051460,-0.050962,-0.000249,974.500,243.6250,200.000,1
19.036,0,3,5,8,64.000,1981.000,-1.500,1,-3906.250,2.066,-3904.184,-0.049691,-0.051806,0.001058,1982.500,495.6250,200.000,1
19.071,1,4,7,10,628.000,1418.000,-1.000,0,-1953.125,65.006,-1888.119,-0.009389,-0.075955,0.033283,1419.000,354.7500,100.000,0
19.106,0,3,6,9,610.000,1436.000,-1.000,0,-1953.125,40.533,-1912.592,-0.018914,-0.060420,0.020753,1437.000,359.2500,100.000,0
19.154,2,5,8,11,1920.000,126.000,-1.000,0,-1953.125,-0.214,-1953.339,-0.050771,-0.050552,-0.000109,127.000,31.7500,200.000,1
19.185,1,4,7,10,738.000,1308.000,-1.000,0,-1953.125,18.281,-1934.844,-0.036471,-0.055190,0.009360,1309.000,327.2500,100.000,0
19.201,0,3,6,9,996.000,1050.000,-1.000,0,-1953.125,11.207,-1941.918,-0.040620,-0.052096,0.005738,1051.000,262.7500,200.000,1
19.217,0,3,5,8,606.000,1440.000,-1.000,0,-1953.125,-1.517,-1954.642,-0.050927,-0.049374,-0.000777,1441.000,360.2500,200.000,1
19.233,0,3,5,8,818.000,1228.000,-1.000,0,-1953.125,-6.807,-1959.932,-0.052082,-0.045112,-0.003485,1229.000,307.2500,200.000,1
19.250,0,3,5,8,130.000,1916.000,-1.000,0,-1953.125,0.013,-1953.112,-0.051783,-0.051796,0.000006,1917.000,479.2500,200.000,1
19.333,1,4,7,10,1444.000,602.000,-1.000,0,-1953.125,-27.365,-1980.490,-0.063982,-0.035960,-0.014011,603.000,150.7500,964.874,0
19.400,1,4,7,10,754.000,1292.000,-1.000,0,-1953.125,-63.109,-2016.234,-0.077390,-0.012765,-0.032312,1293.000,323.2500,100.000,0
19.418,0,3,6,9,1358.000,688.000,-1.000,0,-1953.125,-55.494,-2008.619,-0.076570,-0.019744,-0.028413,689.000,172.2500,200.000,1
19.469,0,3,6,9,835.000,1211.000,-1.000,0,-1953.125,80.901,-1872.224,-0.000474,-0.083317,0.041421,1212.000,303.0000,100.000,0
19.500,1,4,7,10,291.000,1755.000,-1.000,0,-1953.125,-4.947,-1958.072,-0.051851,-0.046786,-0.002533,1756.000,439.0000,200.000,1
19.622,1,4,7,10,483.000,1563.000,-1.000,0,-1953.125,13.589,-1939.536,-0.037665,-0.051581,0.006958,1564.000,391.0000,100.000,0
19.638,0,3,5,8,681.000,1365.000,-1.000,0,-1953.125,-1.534,-1954.659,-0.050305,-0.048735,-0.000785,1366.000,341.5000,200.000,1
19.654,0,3,5,8,931.000,1115.000,-1.000,0,-1953.125,-3.830,-1956.955,-0.051556,-0.047635,-0.001961,1116.000,279.0000,200.000,1
19.669,0,3,4,7,957.000,1089.000,-1.000,0,-1953.125,-7.208,-1960.333,-0.049647,-0.042266,-0.003690,1090.000,272.5000,,
19.769,2,5,8,11,293.000,1753.000,-1.000,0,-1953.125,-0.625,-1953.750,-0.051512,-0.050871,-0.000320,1754.000,438.5000,200.000,1
19.785,0,3,6,9,1043.000,1003.000,-1.000,0,-1953.125,-52.332,-2005.457,-0.072767,-0.019180,-0.026794,1004.000,251.0000,200.000,1
19.824,0,3,5,8,2001.000,45.000,-1.000,0,-1953.125,-1.067,-1954.192,-0.051168,-0.050076,-0.000546,46.000,11.5000,200.000,1
19.887,1,4,7,10,1816.000,230.000,-1.000,0,-1953.125,14.727,-1938.398,-0.043300,-0.058379,0.007540,231.000,57.7500,200.000,1
19.903,0,3,6,9,1170.000,876.000,-1.000,0,-1953.125,56.546,-1896.579,-0.013917,-0.071820,0.028952,877.000,219.2500,200.000,1
19.919,0,3,5,8,1294.000,752.000,-1.000,0,-1953.125,18.417,-1934.708,-0.051757,-0.070616,0.009430,753.000,188.2500,200.000,1
19.937,0,3,4,7,774.000,1272.000,-1.000,0,-1953.125,45.830,-1907.295,-0.023883,-0.070813,0.023465,1273.000,318.2500,,
20.005,0,3,6,9,684.000,1362.000,-1.000,0,-1953.125,19.649,-1933.476,-0.035139,-0.055259,0.010060,1363.000,340.7500,100.000,0
20.023,0,3,6,9,60.000,1986.000,-1.000,0,-1953.125,-0.463,-1953.588,-0.052149,-0.051675,-0.000237,1987.000,496.7500,200.000,1
20.040,0,3,5,8,988.000,1058.000,-1.000,0,-1953.125,1.544,-1951.581,-0.051820,-0.053401,0.000791,1059.000,264.7500,200.000,1
20.055,0,3,5,8,760.000,1286.000,-1.000,0,-1953.125,4.016,-1949.109,-0.046823,-0.050935,0.002056,1287.000,321.7500,200.000,1
20.103,0,3,6,9,1426.000,620.000,-1.000,0,-1953.125,-11.840,-1964.965,-0.053493,-0.041369,-0.006062,621.000,155.2500,200.000,1
20.119,0,3,5,8,518.000,1528.000,-1.000,0,-1953.125,-11.818,-1964.943,-0.049033,-0.036931,-0.006051,1529.000,382.2500,200.000,1
20.136,0,3,4,7,582.000,1464.000,-1.000,0,-1953.125,-24.698,-1977.823,-0.059313,-0.034022,-0.012645,1465.000,366.2500,,
20.224,1,4,7,10,772.000,1274.000,-1.000,0,-1953.125,-60.932,-2014.057,-0.077035,-0.014640,-0.031197,1275.000,318.7500,100.000,0
20.247,0,3,5,8,12.000,2034.000,-1.000,0,-1953.125,-0.958,-1954.083,-0.051540,-0.050560,-0.000490,2035.000,508.7500,200.000,1
20.286,0,3,5,8,842.000,1205.000,-0.500,1,-1953.125,43.236,-1909.889,-0.049861,-0.094135,0.022137,1205.500,301.3750,200.000,1
20.302,1,4,7,10,1527.000,519.000,-1.000,0,-1953.125,42.155,-1910.970,-0.025799,-0.068966,0.021583,520.000,130.0000,200.000,1
20.350,0,3,5,8,1543.000,503.000,-1.000,0,-1953.125,10.911,-1942.214,-0.051816,-0.062990,0.005587,504.000,126.0000,200.000,1
20.465,1,4,7,10,545.000,1501.000,-1.000,0,-1953.125,5.288,-1947.837,-0.044497,-0.049912,0.002708,1502.000,375.5000,100.000,0
20.483,0,3,6,9,955.000,1091.000,-1.000,0,-1953.125,2.942,-1950.183,-0.043793,-0.046805,0.001506,1092.000,273.0000,100.000,0
20.502,0,3,5,8,1711.000,335.000,-1.000,0,-1953.125,-2.825,-1955.950,-0.050589,-0.047696,-0.001446,336.000,84.0000,200.000,1
20.534,0,3,5,8,1081.000,965.000,-1.000,0,-1953.125,5.715,-1947.410,-0.053141,-0.058993,0.002926,966.000,241.5000,200.000,1
20.649,2,5,8,11,1991.000,55.000,-1.000,0,-1953.125,-1.225,-1954.350,-0.052448,-0.051194,-0.000627,56.000,14.0000,200.000,1
20.665,0,3,6,9,181.000,1865.000,-1.000,0,-1953.125,-0.693,-1953.818,-0.051297,-0.050587,-0.000355,1866.000,466.5000,200.000,1
20.701,2,5,9,12,1094.000,952.000,-1.000,0,-1953.125,45.591,-1907.534,-0.004032,-0.050717,0.023342,953.000,238.2500,200.000,1
20.718,0,3,6,9,642.000,1404.000,-1.000,0,-1953.125,72.292,-1880.833,-0.006948,-0.080975,0.037014,1405.000,351.2500,100.000,0
20.734,0,3,5,8,446.000,1600.000,-1.000,0,-1953.125,15.910,-1937.215,-0.034270,-0.050562,0.008146,1601.000,400.2500,200.000,1
20.774,0,3,5,8,828.000,1218.000,-1.000,0,-1953.125,17.276,-1935.849,-0.052099,-0.069789,0.008845,1219.000,304.7500,200.000,1
20.904,1,4,7,10,1374.000,672.000,-1.000,0,-1953.125,-4.553,-1957.678,-0.050538,-0.045876,-0.002331,673.000,168.2500,200.000,1
21.036,0,3,4,7,662.000,1384.000,-1.000,0,-1953.125,-45.629,-1998.754,-0.066405,-0.019681,-0.023362,1385.000,346.2500,,
21.068,0,3,5,8,406.000,1640.000,-1.000,0,-1953.125,-15.267,-1968.392,-0.068093,-0.052460,-0.007817,1641.000,410.2500,200.000,1
21.152,1,4,7,10,1715.000,331.000,-1.000,0,-1953.125,21.323,-1931.802,-0.039197,-0.061031,0.010917,332.000,83.0000,200.000,1
21.168,0,3,5,8,871.000,1175.000,-1.000,0,-1953.125,21.101,-1932.024,-0.052042,-0.073650,0.010804,1176.000,294.0000,200.000,1
21.219,0,3,4,7,701.000,1345.000,-1.000,0,-1953.125,27.718,-1925.407,-0.033208,-0.061591,0.014192,1346.000,336.5000,,
21.371,0,3,5,8,1073.000,973.000,-1.000,0,-1953.125,-13.301,-1966.426,-0.051016,-0.037395,-0.006810,974.000,243.5000,200.000,1
21.437,0,3,6,9,1729.000,317.000,-1.000,0,-1953.125,-16.685,-1969.810,-0.059643,-0.042558,-0.008543,318.000,79.5000,200.000,1
21.527,0,3,6,9,928.000,1118.000,-1.000,0,-1953.125,88.236,-1864.889,0.003404,-0.086950,0.045177,1119.000,279.7500,100.000,0
21.582,1,4,7,10,1944.000,102.000,-1.000,0,-1953.125,3.099,-1950.026,-0.049397,-0.052571,0.001587,103.000,25.7500,200.000,1
21.616,0,3,5,8,586.000,1460.000,-1.000,0,-1953.125,12.859,-1940.266,-0.051902,-0.065070,0.006584,1461.000,365.2500,200.000,1
21.651,0,3,5,8,1778.000,268.000,-1.000,0,-1953.125,1.053,-1952.072,-0.052123,-0.053201,0.000539,269.000,67.2500,200.000,1
21.690,2,5,8,11,2038.000,8.000,-1.000,0,-1953.125,1.761,-1951.364,-0.051766,-0.053570,0.000902,9.000,2.2500,200.000,1
21.819,0,3,5,8,1618.000,428.000,-1.000,0,-1953.125,-11.278,-1964.403,-0.051316,-0.039767,-0.005775,429.000,107.2500,200.000,1
21.837,1,4,7,10,1634.000,412.000,-1.000,0,-1953.125,-19.960,-1973.085,-0.060601,-0.040162,-0.010220,413.000,103.2500,200.000,1
21.874,1,4,7,10,830.000,1216.000,-1.000,0,-1953.125,-59.404,-2012.529,-0.075756,-0.014926,-0.030415,1217.000,304.2500,100.000,0
21.910,0,3,5,8,482.000,1564.000,-1.000,0,-1953.125,-35.149,-1988.274,-0.051953,-0.015960,-0.017996,1565.000,391.2500,200.000,1
22.016,0,3,5,8,397.000,1649.000,-1.000,0,-1953.125,12.167,-1940.958,-0.050678,-0.063137,0.006230,1650.000,412.5000,200.000,1
22.049,0,3,6,9,413.000,1633.000,-1.000,0,-1953.125,23.870,-1929.255,-0.034109,-0.058551,0.012221,1634.000,408.5000,100.000,0
22.098,0,3,5,8,531.000,1515.000,-1.000,0,-1953.125,4.230,-1948.895,-0.050994,-0.055326,0.002166,1516.000,379.0000,200.000,1
22.171,0,3,5,8,985.000,1061.000,-1.000,0,-1953.125,-10.599,-1963.724,-0.050966,-0.040113,-0.005427,1062.000,265.5000,200.000,1
22.191,2,5,8,11,1783.000,263.000,-1.000,0,-1953.125,-7.447,-1960.572,-0.054293,-0.046667,-0.003813,264.000,66.0000,200.000,1
22.225,1,4,7,10,603.000,1443.000,-1.000,0,-1953.125,-23.655,-1976.780,-0.057737,-0.033515,-0.012111,1444.000,361.0000,100.000,0
22.385,0,3,6,9,46.000,1999.000,-1.500,1,-3906.250,1.537,-3904.713,-0.051780,-0.053354,0.000787,2000.500,500.1250,200.000,1
22.439,0,3,6,9,1368.000,678.000,-1.000,0,-1953.125,34.565,-1918.560,-0.028871,-0.064266,0.017697,679.000,169.7500,200.000,1
22.456,0,3,6,9,1810.000,236.000,-1.000,0,-1953.125,7.674,-1945.451,-0.045887,-0.053746,0.003929,237.000,59.2500,200.000,1
22.526,2,5,8,11,1992.000,54.000,-1.000,0,-1953.125,-0.527,-1953.652,-0.050988,-0.050449,-0.000270,55.000,13.7500,200.000,1
22.560,0,3,6,9,1542.000,504.000,-1.000,0,-1953.125,-3.198,-1956.323,-0.049827,-0.046553,-0.001637,505.000,126.2500,200.000,1
22.612,1,4,7,10,772.000,1274.000,-1.000,0,-1953.125,-20.480,-1973.605,-0.057265,-0.036293,-0.010486,1275.000,318.7500,100.000,0
22.629,0,3,5,8,364.000,1682.000,-1.000,0,-1953.125,-4.792,-1957.917,-0.056705,-0.051798,-0.002453,1683.000,420.7500,200.000,1
22.853,0,3,5,8,13.000,2033.000,-1.000,0,-1953.125,-0.091,-1953.216,-0.051016,-0.050923,-0.000047,2034.000,508.5000,200.000,1
22.943,0,3,6,9,1513.000,533.000,-1.000,0,-1953.125,4.217,-1948.908,-0.047272,-0.051590,0.002159,534.000,133.5000,200.000,1
22.978,0,3,5,8,1201.000,845.000,-1.000,0,-1953.125,-6.156,-1959.281,-0.050847,-0.044543,-0.003152,846.000,211.5000,200.000,1
23.010,0,3,6,9,657.000,1389.000,-1.000,0,-1953.125,-16.404,-1969.529,-0.054261,-0.037463,-0.008399,1390.000,347.5000,100.000,0
23.043,2,5,8,11,1723.000,323.000,-1.000,0,-1953.125,-4.830,-1957.955,-0.055686,-0.050741,-0.002473,324.000,81.0000,200.000,1
23.060,1,4,7,10,359.000,1687.000,-1.000,0,-1953.125,0.357,-1952.768,-0.051286,-0.051651,0.000183,1688.000,422.0000,200.000,1
23.077,0,3,5,8,517.000,1529.000,-1.000,0,-1953.125,-21.481,-1974.606,-0.050025,-0.028028,-0.010998,1530.000,382.5000,200.000,1
23.094,0,3,4,7,719.000,1327.000,-1.000,0,-1953.125,-47.074,-2000.199,-0.067151,-0.018947,-0.024102,1328.000,332.0000,,
23.127,1,4,7,10,1719.000,327.000,-1.000,0,-1953.125,-24.515,-1977.640,-0.062141,-0.037038,-0.012552,328.000,82.0000,200.000,1
23.202,0,3,6,9,1702.000,344.000,-1.000,0,-1953.125,27.820,-1925.305,-0.036534,-0.065022,0.014244,345.000,86.2500,200.000,1
23.255,0,3,5,8,1286.000,760.000,-1.000,0,-1953.125,16.300,-1936.825,-0.049358,-0.066049,0.008345,761.000,190.2500,200.000,1
23.303,2,5,8,11,2022.000,24.000,-1.000,0,-1953.125,0.185,-1952.940,-0.051426,-0.051615,0.000095,25.000,6.2500,200.000,1
23.319,0,3,6,9,60.000,1986.000,-1.000,0,-1953.125,-1.187,-1954.312,-0.052128,-0.050913,-0.000608,1987.000,496.7500,200.000,1
23.336,0,3,5,8,1712.000,334.000,-1.000,0,-1953.125,-1.978,-1955.103,-0.053619,-0.051595,-0.001012,335.000,83.7500,200.000,1
23.416,1,4,7,10,1042.000,1004.000,-1.000,0,-1953.125,-15.326,-1968.451,-0.055508,-0.039814,-0.007847,1005.000,251.2500,200.000,1
23.433,0,3,6,9,390.000,1656.000,-1.000,0,-1953.125,-1.497,-1954.622,-0.052270,-0.050737,-0.000766,1657.000,414.2500,200.000,1
23.518,0,3,6,9,176.000,1870.000,-1.000,0,-1953.125,-2.025,-1955.150,-0.051273,-0.049199,-0.001037,1871.000,467.7500,200.000,1
23.574,0,3,6,9,482.000,1564.000,-1.000,0,-1953.125,-0.758,-1953.883,-0.051376,-0.050600,-0.000388,1565.000,391.2500,200.000,1
23.703,0,3,5,8,391.000,1655.000,-1.000,0,-1953.125,11.289,-1941.836,-0.050108,-0.061667,0.005780,1656.000,414.0000,200.000,1
23.721,0,3,6,9,1235.000,811.000,-1.000,0,-1953.125,21.121,-1932.004,-0.034875,-0.056503,0.010814,812.000,203.0000,200.000,1
23.740,5,8,11,14,1777.000,269.000,-1.000,0,-1953.125,2.089,-1951.036,-0.049626,-0.051765,0.001070,270.000,67.5000,200.000,1
23.756,0,3,6,9,969.000,1077.000,-1.000,0,-1953.125,13.813,-1939.312,-0.039250,-0.053394,0.007072,1078.000,269.5000,100.000,0
23.790,0,3,5,8,1069.000,977.000,-1.000,0,-1953.125,-4.398,-1957.523,-0.050516,-0.046013,-0.002252,978.000,244.5000,200.000,1
23.826,1,4,7,10,1449.000,597.000,-1.000,0,-1953.125,-9.083,-1962.208,-0.052056,-0.042755,-0.004651,598.000,149.5000,200.000,1
23.844,0,3,5,8,1599.000,447.000,-1.000,0,-1953.125,-7.188,-1960.313,-0.050849,-0.043489,-0.003680,448.000,112.0000,200.000,1
23.880,1,4,7,10,857.000,1189.000,-1.000,0,-1953.125,-33.075,-1986.200,-0.061885,-0.028016,-0.016934,1190.000,297.5000,100.000,0
23.917,1,4,7,10,117.000,1929.000,-1.000,0,-1953.125,-0.622,-1953.747,-0.051272,-0.050635,-0.000318,1930.000,482.5000,200.000,1
23.953,0,3,6,9,1771.000,275.000,-1.000,0,-1953.125,-18.617,-1971.742,-0.059889,-0.040825,-0.009532,276.000,69.0000,200.000,1
24.053,1,4,7,10,756.000,1290.000,-1.000,0,-1953.125,72.738,-1880.387,-0.005301,-0.079785,0.037242,1291.000,322.7500,100.000,0
24.088,1,4,7,10,1366.000,680.000,-1.000,0,-1953.125,37.746,-1915.379,-0.027021,-0.065673,0.019326,681.000,170.2500,200.000,1
24.112,0,3,7,10,1170.000,876.000,-1.000,0,-1953.125,4.942,-1948.183,-0.050591,-0.055652,0.002531,877.000,219.2500,309.171,0
24.133,2,5,8,11,14.000,2032.000,-1.000,0,-1953.125,-2.273,-1955.398,-0.052303,-0.049975,-0.001164,2033.000,508.2500,200.000,1
24.290,1,4,7,10,1216.000,830.000,-1.000,0,-1953.125,-29.001,-1982.126,-0.061458,-0.031761,-0.014849,831.000,207.7500,200.000,1
24.318,1,4,7,10,236.000,1810.000,-1.000,0,-1953.125,-1.193,-1954.318,-0.050913,-0.049691,-0.000611,1811.000,452.7500,200.000,1
24.334,1,4,6,9,730.000,1316.000,-1.000,0,-1953.125,-27.927,-1981.052,-0.050946,-0.022349,-0.014299,1317.000,329.2500,200.000,1
24.350,0,3,6,9,402.000,1644.000,-1.000,0,-1953.125,0.347,-1952.778,-0.050742,-0.051098,0.000178,1645.000,411.2500,200.000,1
24.366,0,3,4,7,800.000,1246.000,-1.000,0,-1953.125,-56.519,-2009.644,-0.071872,-0.013996,-0.028938,1247.000,311.7500,,
24.435,0,3,6,9,1305.000,741.000,-1.000,0,-1953.125,63.414,-1889.711,-0.012877,-0.077813,0.032468,742.000,185.5000,200.000,1
24.470,2,5,8,11,283.000,1763.000,-1.000,0,-1953.125,-0.356,-1953.481,-0.051452,-0.051087,-0.000182,1764.000,441.0000,200.000,1
24.488,1,4,7,10,1623.000,423.000,-1.000,0,-1953.125,25.383,-1927.742,-0.035005,-0.060997,0.012996,424.000,106.0000,200.000,1
24.597,1,4,7,10,1015.000,1031.000,-1.000,0,-1953.125,11.041,-1942.084,-0.040814,-0.052120,0.005653,1032.000,258.0000,200.000,1
24.624,2,5,8,11,175.000,1871.000,-1.000,0,-1953.125,0.261,-1952.864,-0.050073,-0.050340,0.000134,1872.000,468.0000,200.000,1
24.666,0,3,6,9,1483.000,563.000,-1.000,0,-1953.125,-8.090,-1961.215,-0.052859,-0.044575,-0.004142,564.000,141.0000,200.000,1
24.683,0,3,5,8,213.000,1833.000,-1.000,0,-1953.125,-0.393,-1953.518,-0.051790,-0.051387,-0.000201,1834.000,458.5000,200.000,1
24.753,0,3,6,9,969.000,1077.000,-1.000,0,-1953.125,-48.540,-2001.665,-0.069686,-0.019981,-0.024852,1078.000,269.5000,100.000,0
24.804,0,3,6,9,619.000,1427.000,-1.000,0,-1953.125,0.203,-1952.922,-0.049901,-0.050109,0.000104,1428.000,357.0000,200.000,1
24.839,2,5,8,11,182.000,1864.000,-1.000,0,-1953.125,0.377,-1952.748,-0.049863,-0.050249,0.000193,1865.000,466.2500,200.000,1
24.856,0,3,4,7,694.000,1352.000,-1.000,0,-1953.125,61.155,-1891.970,-0.018182,-0.080804,0.031311,1353.000,338.2500,,
24.892,1,4,7,10,892.000,1154.000,-1.000,0,-1953.125,61.507,-1891.618,-0.011936,-0.074919,0.031492,1155.000,288.7500,100.000,0
24.953,1,4,7,10,1434.000,612.000,-1.000,0,-1953.125,23.585,-1929.540,-0.035289,-0.059440,0.012076,613.000,153.2500,200.000,1
24.998,0,3,5,8,188.000,1858.000,-1.000,0,-1953.125,3.667,-1949.458,-0.048217,-0.051972,0.001878,1859.000,464.7500,200.000,1
25.082,1,4,7,10,850.000,1196.000,-1.000,0,-1953.125,-16.722,-1969.847,-0.054950,-0.037827,-0.008562,1197.000,299.2500,100.000,0
25.162,1,4,7,10,484.000,1562.000,-1.000,0,-1953.125,-40.627,-1993.752,-0.067455,-0.025853,-0.020801,1563.000,390.7500,100.000,0
25.179,1,4,6,9,662.000,1384.000,-1.000,0,-1953.125,-29.480,-1982.605,-0.051336,-0.021148,-0.015094,1385.000,346.2500,200.000,1
25.197,0,3,5,8,2024.000,22.000,-1.000,0,-1953.125,-0.042,-1953.167,-0.049080,-0.049038,-0.000021,23.000,5.7500,200.000,1
25.246,3,6,10,13,1489.000,557.000,-1.000,0,-1953.125,29.222,-1923.903,-0.021284,-0.051207,0.014961,558.000,139.5000,199.333,1
